"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","TRIM2:SYP","chr4",154245300,"chrX",49055492,Inf,"26",125,TRUE,TRUE,TRUE,"Locus_2656_Transcript_2/8_Confidence_0.212_Length_6300",4193,"HighConfidence","-"
"jaffa-direct","THAP5:CCR6","chr7",108206274,"chr6",167549526,Inf,"95",49,TRUE,TRUE,TRUE,"THAP5|ENSG00000177683.9--CCR6|ENSG00000112486.10:11108848_0_173895_190_265/2/2",28,"HighConfidence","-"
"jaffa-direct","CAD:KAT2B","chr2",27462339,"chr3",20187808,Inf,"21",121,TRUE,TRUE,TRUE,"Locus_3590_Transcript_4/5_Confidence_0.231_Length_7913",5556,"HighConfidence","-"
"jaffa-direct","ABCD2:CCR2","chr12",40010790,"chr3",46398968,Inf,"17",124,FALSE,TRUE,TRUE,"Locus_2579_Transcript_3/3_Confidence_0.000_Length_3489",2233,"HighConfidence","-"
"jaffa-direct","GZMA:C1QL3","chr5",54404222,"chr10",16556706,Inf,"19",122,TRUE,TRUE,TRUE,"Locus_2437_Transcript_4/7_Confidence_0.100_Length_1608",963,"HighConfidence","-"
"jaffa-direct","FMR1:CYB5R2","chrX",147009911,"chr11",7690565,Inf,"96",44,TRUE,TRUE,TRUE,"FMR1|ENSG00000102081.9--CYB5R2|ENSG00000166394.10:10847678_0_60669_427_138/1/1",72,"HighConfidence","-"
"jaffa-direct","CAMK2N2:C1orf158","chr3",183978905,"chr1",12815650,Inf,"20",116,FALSE,TRUE,TRUE,"Locus_3481_Transcript_3/3_Confidence_0.625_Length_1417",1125,"HighConfidence","-"
"jaffa-direct","ATP6AP2:GPC1","chrX",40457986,"chr2",241405475,Inf,"9",127,FALSE,TRUE,TRUE,"Locus_3427_Transcript_5/6_Confidence_0.462_Length_2604",662,"HighConfidence","-"
"jaffa-direct","ADAD1:C1QTNF4","chr4",123342545,"chr11",47612367,Inf,"27",108,TRUE,TRUE,TRUE,"Locus_2280_Transcript_1/2_Confidence_0.333_Length_2498",1794,"HighConfidence","-"
"jaffa-direct","SCIMP:MAGEB18","chr17",5124582,"chrX",26157041,Inf,"32",99,FALSE,TRUE,TRUE,"Locus_2973_Transcript_2/3_Confidence_0.333_Length_1961",292,"HighConfidence","-"
"jaffa-direct","CETP:BRD3","chr16",57015137,"chr9",136917565,Inf,"22",102,FALSE,TRUE,TRUE,"Locus_2448_Transcript_9/9_Confidence_0.105_Length_6593",1343,"HighConfidence","-"
"jaffa-direct","YRDC:KCNH7","chr1",38272773,"chr2",163292107,Inf,"23",100,TRUE,TRUE,TRUE,"Locus_3545_Transcript_6/7_Confidence_0.080_Length_3980",2456,"HighConfidence","-"
"jaffa-direct","ANO1:KXD1","chr11",69962605,"chr19",18675679,Inf,"17",101,FALSE,TRUE,TRUE,"Locus_2357_Transcript_6/10_Confidence_0.389_Length_1482",307,"HighConfidence","-"
"jaffa-direct","RAB2B:FAM169B","chr14",21944986,"chr15",98995239,Inf,"71",46,TRUE,TRUE,TRUE,"RAB2B|ENSG00000129472.8--FAM169B|ENSG00000185087.7:10609290_0_122761_54_122/2/2",44,"HighConfidence","-"
"jaffa-direct","THBS3:WDR33","chr1",155169595,"chr2",128526575,Inf,"66",50,FALSE,TRUE,TRUE,"THBS3|ENSG00000169231.9--WDR33|ENSG00000136709.7:10829430_1_173966_101_248/1/1",50,"HighConfidence","-"
"jaffa-direct","ZFP90:PTTG1IP","chr16",68592027,"chr21",46276279,Inf,"66",48,TRUE,TRUE,TRUE,"ZFP90|ENSG00000184939.11--PTTG1IP|ENSG00000183255.7:10285831_1_191739_2155_140/2/2",33,"HighConfidence","-"
"jaffa-direct","ARL3:ISG20","chr10",104445573,"chr15",89182574,Inf,"27",85,TRUE,TRUE,TRUE,"Locus_3549_Transcript_3/3_Confidence_0.200_Length_1874",627,"HighConfidence","-"
"jaffa-direct","UBD:SRPX","chr6",29527452,"chrX",38019449,Inf,"28",83,FALSE,TRUE,TRUE,"Locus_7_Transcript_1/3_Confidence_0.200_Length_1351",251,"HighConfidence","-"
"jaffa-direct","ASIP:BAMBI","chr20",32848340,"chr10",28970912,Inf,"82",27,TRUE,TRUE,TRUE,"ASIP|ENSG00000101440.5--BAMBI|ENSG00000095739.7:10168210_1_17621_878_115/2/2",36,"HighConfidence","-"
"jaffa-direct","MAP3K19:FAM219A","chr2",135749107,"chr9",34401117,Inf,"28",79,TRUE,TRUE,TRUE,"Locus_3323_Transcript_2/3_Confidence_0.167_Length_3556",624,"HighConfidence","-"
"jaffa-direct","DBH:SSBP1","chr9",136507586,"chr7",141443702,Inf,"27",80,FALSE,TRUE,TRUE,"Locus_7235_Transcript_4/5_Confidence_0.111_Length_919",591,"HighConfidence","-"
"jaffa-direct","RHAG:KIAA0753","chr6",49574561,"chr17",6515468,Inf,"20",84,FALSE,TRUE,TRUE,"Locus_2900_Transcript_7/8_Confidence_0.100_Length_4078",2992,"HighConfidence","-"
"jaffa-direct","RP11-215A19.2:ZNF630","chr4",187476336,"chrX",47920324,Inf,"68",34,FALSE,TRUE,TRUE,"MTNR1A|ENSG00000168412.6--ZNF630|ENSG00000221994.6:13639308_1_97255_2151_247/1/1",62,"HighConfidence","-"
"jaffa-direct","EPB41L4B:ZNF771","chr9",111965943,"chr16",30419366,Inf,"19",82,FALSE,TRUE,TRUE,"Locus_3917_Transcript_1/5_Confidence_0.750_Length_3847",1386,"HighConfidence","-"
"jaffa-direct","MAOA:CDC6","chrX",43587561,"chr17",38447310,Inf,"4",97,FALSE,TRUE,TRUE,"Locus_3718_Transcript_1/3_Confidence_0.167_Length_2640",730,"HighConfidence","-"
"jaffa-direct","NLRP7:CDT1","chr19",55445857,"chr16",88872429,Inf,"14",85,FALSE,TRUE,TRUE,"Locus_2306_Transcript_4/6_Confidence_0.098_Length_3798",1318,"HighConfidence","-"
"jaffa-direct","CCL3L1:PPP4R4","chr17",34625571,"chr14",94693612,Inf,"62",36,FALSE,TRUE,TRUE,"CCL3L1|ENSG00000205021.9--PPP4R4|ENSG00000119698.7:11950400_0_29811_128_157/1/1",33,"HighConfidence","-"
"jaffa-direct","ARSJ:SPN","chr4",114899593,"chr16",29675016,Inf,"18",76,FALSE,TRUE,TRUE,"Locus_3141_Transcript_1/2_Confidence_0.333_Length_1716",619,"HighConfidence","-"
"jaffa-direct","TMEM64:VPREB3","chr8",91657339,"chr22",24095337,Inf,"1",92,FALSE,TRUE,TRUE,"Locus_3129_Transcript_1/3_Confidence_0.250_Length_1368",396,"HighConfidence","-"
"jaffa-direct","HERC1:RASGEF1C","chr15",64019846,"chr5",179546448,Inf,"8",83,FALSE,TRUE,TRUE,"Locus_2669_Transcript_4/4_Confidence_0.000_Length_4712",3411,"HighConfidence","-"
"jaffa-direct","ANO5:ARHGAP11A","chr11",22242756,"chr15",32925264,Inf,"70",20,FALSE,TRUE,TRUE,"ANO5|ENSG00000171714.10--ARHGAP11A|ENSG00000198826.6:13303048_0_13634_551_253/1/1",60,"HighConfidence","-"
"jaffa-direct","PRB4:C19orf67","chr12",11462304,"chr19",14194689,Inf,"58",32,FALSE,TRUE,TRUE,"PRB4|ENSG00000230657.2--C19orf67|ENSG00000188032.5:10301201_0_118394_83_219/1/1",54,"HighConfidence","-"
"jaffa-direct","VEZF1:GSC","chr17",56056513,"chr14",95235554,Inf,"7",82,TRUE,TRUE,TRUE,"Locus_4513_Transcript_3/9_Confidence_0.533_Length_3014",2346,"HighConfidence","-"
"jaffa-direct","THG1L:DOK4","chr5",157158639,"chr16",57509532,Inf,"19",68,FALSE,TRUE,TRUE,"Locus_4430_Transcript_3/4_Confidence_0.250_Length_2620",433,"HighConfidence","-"
"jaffa-direct","TMEM30C:AKR7A2","chr3",99904722,"chr1",19630880,Inf,"62",23,TRUE,TRUE,TRUE,"TMEM30C|ENSG00000235156.3--AKR7A2|ENSG00000053371.8:10056395_0_176583_15_213/2/2",36,"HighConfidence","-"
"jaffa-direct","SYNJ1:ZFP64","chr21",34018703,"chr20",50769967,Inf,"60",22,TRUE,TRUE,TRUE,"SYNJ1|ENSG00000159082.13--ZFP64|ENSG00000020256.15:10776137_0_170328_3322_189/1/1",42,"HighConfidence","-"
"jaffa-direct","SMARCA1:MMP24","chrX",128582279,"chr20",33857563,Inf,"56",24,FALSE,TRUE,TRUE,"SMARCA1|ENSG00000102038.11--MMP24|ENSG00000125966.8:10696296_1_162418_3071_124/1/1",62,"HighConfidence","-"
"jaffa-direct","CCL25:SPA17","chr19",8121153,"chr11",124561592,Inf,"8",70,FALSE,TRUE,TRUE,"Locus_4996_Transcript_2/2_Confidence_0.000_Length_730",284,"HighConfidence","-"
"jaffa-direct","GSTT2:HSPB11","chr22",24325193,"chr1",54382789,Inf,"11",66,TRUE,TRUE,TRUE,"GSTT2|ENSG00000099984.6--HSPB11|ENSG00000081870.7:16599943_0_67711_442_278/1/1",43,"HighConfidence","-"
"jaffa-direct","PAPOLG:APOM","chr2",61009140,"chr6",31624249,Inf,"14",62,FALSE,TRUE,TRUE,"Locus_2309_Transcript_3/9_Confidence_0.083_Length_1841",1056,"HighConfidence","-"
"jaffa-direct","SAMD5:NAPEPLD","chr6",147830523,"chr7",102744001,Inf,"10",66,TRUE,TRUE,TRUE,"Locus_5741_Transcript_2/6_Confidence_0.333_Length_1608",459,"HighConfidence","-"
"jaffa-direct","VCL:KIAA0556","chr10",75874657,"chr16",27788931,Inf,"4",71,TRUE,TRUE,TRUE,"Locus_2304_Transcript_4/5_Confidence_0.200_Length_5127",3083,"HighConfidence","-"
"jaffa-direct","LEPR:EIF3F","chr1",66087141,"chr11",8016529,Inf,"46",29,FALSE,TRUE,TRUE,"LEPR|ENSG00000116678.14--EIF3F|ENSG00000175390.8:10382_0_82729_2803_311/1/1",66,"HighConfidence","-"
"jaffa-direct","KCNK17:FBXO6","chr6",39272271,"chr1",11728713,Inf,"19",55,TRUE,TRUE,TRUE,"Locus_6821_Transcript_1/6_Confidence_0.093_Length_1859",746,"HighConfidence","-"
"jaffa-direct","NR3C2:AKNA","chr4",149181118,"chr9",117129977,Inf,"7",65,TRUE,TRUE,TRUE,"Locus_2317_Transcript_4/7_Confidence_0.167_Length_3238",1950,"HighConfidence","-"
"jaffa-direct","RABEPK:MMP17","chr9",127982676,"chr12",132335470,Inf,"11",60,FALSE,TRUE,TRUE,"Locus_2872_Transcript_3/8_Confidence_0.222_Length_1600",741,"HighConfidence","-"
"jaffa-direct","RAP2A:LINC00908","chr13",98087038,"chr18",74269932,Inf,"3",66,FALSE,TRUE,TRUE,"Locus_2672_Transcript_5/8_Confidence_0.273_Length_802",557,"HighConfidence","-"
"jaffa-direct","DAGLA:HDAC11","chr11",61508064,"chr3",13545594,Inf,"12",55,FALSE,TRUE,TRUE,"Locus_2583_Transcript_3/4_Confidence_0.250_Length_4194",2104,"HighConfidence","-"
"jaffa-direct","RSPH6A:PCMT1","chr19",46305378,"chr6",150092298,Inf,"2",65,TRUE,TRUE,TRUE,"Locus_2938_Transcript_3/11_Confidence_0.222_Length_2708",1470,"HighConfidence","-"
"jaffa-direct","AC104794.4:DSEL","chr2",10224072,"chr18",65182729,Inf,"42",23,FALSE,TRUE,TRUE,"AC104794.4|ENSG00000233502.1--DSEL|ENSG00000171451.13:10501883_0_6162_126_219/1/1",39,"HighConfidence","-"
"jaffa-direct","SNX9:ZNF623","chr6",158331057,"chr8",144732068,Inf,"8",56,FALSE,TRUE,TRUE,"Locus_2275_Transcript_2/5_Confidence_0.417_Length_4322",3245,"HighConfidence","-"
"jaffa-direct","RAB11FIP4:RAB34","chr17",29849413,"chr17",27041728,2807.687,"11",51,FALSE,TRUE,TRUE,"Locus_3178_Transcript_1/9_Confidence_0.120_Length_1562",1158,"HighConfidence","-"
"jaffa-direct","ECI2:RSPH9","chr6",4117542,"chr6",43638526,39520.977,"8",53,FALSE,TRUE,TRUE,"Locus_3059_Transcript_6/6_Confidence_0.077_Length_2839",1066,"HighConfidence","-"
"jaffa-direct","MZT1:NPIPA7","chr13",73301662,"chr16",16485918,Inf,"31",27,FALSE,TRUE,TRUE,"MZT1|ENSG00000204899.5--NPIPA2|ENSG00000254852.4:3892317_0_98773_120_276/1/1",44,"HighConfidence","-"
"jaffa-direct","FER1L6:CASP7","chr8",125110124,"chr10",115485576,Inf,"52",6,FALSE,TRUE,TRUE,"FER1L6|ENSG00000214814.2--CASP7|ENSG00000165806.15:22441270_1_59518_1725_134/1/1",65,"HighConfidence","-"
"jaffa-direct","ERI3:WASF3","chr1",44773982,"chr13",27239165,Inf,"7",50,FALSE,TRUE,TRUE,"Locus_3336_Transcript_3/5_Confidence_0.769_Length_5332",4464,"HighConfidence","-"
"jaffa-direct","SULF2:AC018755.1","chr20",46288143,"chr19",52096304,Inf,"10",47,FALSE,TRUE,TRUE,"Locus_4335_Transcript_1/5_Confidence_0.545_Length_4296",1118,"HighConfidence","-"
"jaffa-direct","NAIF1:TADA2A","chr9",130828870,"chr17",35797839,Inf,"9",48,FALSE,TRUE,TRUE,"Locus_7774_Transcript_5/6_Confidence_0.462_Length_2472",730,"HighConfidence","-"
"jaffa-direct","CLMN:SNIP1","chr14",95681978,"chr1",38003613,Inf,"10",46,FALSE,TRUE,TRUE,"Locus_5770_Transcript_3/7_Confidence_0.357_Length_2475",1942,"HighConfidence","-"
"jaffa-direct","P2RX3:AP5B1","chr11",57118372,"chr11",65547813,8429.44,"43",12,FALSE,TRUE,TRUE,"P2RX3|ENSG00000109991.4--AP5B1|ENSG00000254470.2:10233873_1_108157_4127_384/2/2",61,"HighConfidence","-"
"jaffa-direct","TOMM40:ZSWIM2","chr19",45404361,"chr2",187702281,Inf,"2",53,FALSE,TRUE,TRUE,"Locus_2958_Transcript_1/4_Confidence_0.429_Length_2507",979,"HighConfidence","-"
"jaffa-direct","TBC1D3:AGO1","chr17",36339576,"chr1",36383923,Inf,"8",46,FALSE,TRUE,TRUE,"Locus_2871_Transcript_3/10_Confidence_0.375_Length_11759",2619,"HighConfidence","-"
"jaffa-direct","PCED1A:FKBP8","chr20",2820435,"chr19",18649246,Inf,"35",19,FALSE,TRUE,TRUE,"PCED1A|ENSG00000132635.12--FKBP8|ENSG00000105701.11:11105031_1_110021_175_176/1/1",46,"HighConfidence","-"
"jaffa-direct","ELOVL3:ZADH2","chr10",103987514,"chr18",72914295,Inf,"6",46,TRUE,TRUE,TRUE,"Locus_3596_Transcript_1/5_Confidence_0.278_Length_6151",446,"HighConfidence","-"
"jaffa-direct","TMPRSS3:CD164","chr21",43809038,"chr6",109690220,Inf,"12",40,TRUE,TRUE,TRUE,"Locus_2283_Transcript_3/10_Confidence_0.132_Length_3240",2498,"HighConfidence","-"
"jaffa-direct","POLR2J2:ZNF281","chr7",102307537,"chr1",200378847,Inf,"20",32,TRUE,TRUE,TRUE,"POLR2J2|ENSG00000267645.1--ZNF281|ENSG00000162702.7:14275606_0_116282_299_130/1/1",56,"HighConfidence","-"
"jaffa-direct","NUTM2E:GRASP","chr10",81609243,"chr12",52407919,Inf,"29",21,TRUE,TRUE,TRUE,"NUTM2B|ENSG00000188199.6--GRASP|ENSG00000161835.6:11548755_0_105667_2110_187/2/2",63,"HighConfidence","-"
"jaffa-direct","PTPN9:CLDN18","chr15",75815462,"chr3",137742500,Inf,"28",21,FALSE,TRUE,TRUE,"PTPN9|ENSG00000169410.5--CLDN18|ENSG00000066405.8:13362212_1_121684_3005_110/2/2",41,"HighConfidence","-"
"jaffa-direct","SH3RF3:HOXB3","chr2",110015399,"chr17",46629722,Inf,"13",36,TRUE,TRUE,TRUE,"Locus_4817_Transcript_2/3_Confidence_0.400_Length_3193",1701,"HighConfidence","-"
"jaffa-direct","ANK1:PATL2","chr8",41547745,"chr15",44962072,Inf,"10",39,FALSE,TRUE,TRUE,"Locus_2358_Transcript_3/3_Confidence_0.000_Length_3108",2036,"HighConfidence","-"
"jaffa-direct","CHDH:CXorf28","chr3",53852965,"chrX",3190338,Inf,"2",45,FALSE,TRUE,TRUE,"Locus_2542_Transcript_1/8_Confidence_0.029_Length_2353",1780,"HighConfidence","-"
"jaffa-direct","CBLN3:CYP2W1","chr14",24897961,"chr7",1024802,Inf,"8",38,FALSE,TRUE,TRUE,"Locus_4977_Transcript_1/6_Confidence_0.643_Length_8366",1909,"HighConfidence","-"
"jaffa-direct","CTSB:ZNF485","chr8",11710119,"chr10",44104703,Inf,"26",20,FALSE,TRUE,TRUE,"CTSB|ENSG00000164733.16--ZNF485|ENSG00000198298.8:10096986_1_43050_1403_356/2/2",50,"HighConfidence","-"
"jaffa-direct","C21orf128:TEAD4","chr21",43528406,"chr12",3126564,Inf,"11",34,TRUE,TRUE,TRUE,"Locus_3574_Transcript_5/5_Confidence_0.000_Length_1277",238,"HighConfidence","-"
"jaffa-direct","ALPP:AP1S2","chr2",233243588,"chrX",15864134,Inf,"5",40,FALSE,TRUE,TRUE,"Locus_3762_Transcript_7/7_Confidence_0.077_Length_2152",344,"HighConfidence","-"
"jaffa-direct","COL6A3:LRRC20","chr2",238296225,"chr10",72061264,Inf,"1",44,TRUE,TRUE,TRUE,"Locus_4702_Transcript_3/4_Confidence_0.286_Length_3001",2532,"HighConfidence","-"
"jaffa-direct","GDA:LAG3","chr9",74817658,"chr12",6884439,Inf,"33",12,FALSE,TRUE,TRUE,"GDA|ENSG00000119125.12--LAG3|ENSG00000089692.4:12126950_0_63518_510_118/2/2",61,"HighConfidence","-"
"jaffa-direct","SUV39H1:FAM179A","chrX",48565018,"chr2",29247005,Inf,"8",37,FALSE,TRUE,TRUE,"Locus_2371_Transcript_5/7_Confidence_0.188_Length_6141",1295,"HighConfidence","-"
"jaffa-direct","PGA4:MAPK14","chr11",61017285,"chr6",36044314,Inf,"43",1,FALSE,TRUE,TRUE,"PGA3|ENSG00000229859.4--MAPK14|ENSG00000112062.6:8261056_0_111925_468_137/2/2",49,"HighConfidence","-"
"jaffa-direct","REPS1:ZIC3","chr6",139265635,"chrX",136651061,Inf,"33",11,FALSE,TRUE,TRUE,"REPS1|ENSG00000135597.14--ZIC3|ENSG00000156925.7:10519911_0_125771_893_274/1/1",59,"HighConfidence","-"
"jaffa-direct","PTGR1:COX6C","chr9",114337014,"chr8",100904280,Inf,"28",16,FALSE,TRUE,TRUE,"PTGR1|ENSG00000106853.12--COX6C|ENSG00000164919.6:10470137_0_121169_992_306/1/1",31,"HighConfidence","-"
"jaffa-direct","RP2:C12orf66","chrX",46719537,"chr12",64609743,Inf,"9",35,TRUE,TRUE,TRUE,"Locus_2415_Transcript_1/2_Confidence_0.333_Length_4051",1015,"HighConfidence","-"
"jaffa-direct","PCDHGB1:CSN2","chr5",140732236,"chr4",70824787,Inf,"26",17,TRUE,TRUE,TRUE,"PCDHGB1|ENSG00000254221.1--CSN2|ENSG00000135222.6:10209232_0_109990_2359_157/1/1",50,"HighConfidence","-"
"jaffa-direct","KCNQ1:SLURP1","chr11",2606537,"chr8",143823340,Inf,"2",39,FALSE,TRUE,TRUE,"Locus_3012_Transcript_3/3_Confidence_0.000_Length_1450",1012,"HighConfidence","-"
"jaffa-direct","PABPC1L:NDUFB3","chr20",43552897,"chr2",201950182,Inf,"6",35,FALSE,TRUE,TRUE,"Locus_7393_Transcript_2/3_Confidence_0.333_Length_1256",1053,"HighConfidence","-"
"jaffa-direct","AP5M1:PPP2R2C","chr14",57736106,"chr4",6335458,Inf,"7",33,FALSE,TRUE,TRUE,"Locus_2745_Transcript_7/7_Confidence_0.000_Length_8302",799,"HighConfidence","-"
"jaffa-direct","LIPI:TTC7B","chr21",15554079,"chr14",91007933,Inf,"4",35,FALSE,TRUE,TRUE,"Locus_2392_Transcript_4/4_Confidence_0.000_Length_1600",604,"HighConfidence","-"
"jaffa-direct","SGCA:CCL5","chr17",48245933,"chr17",34205643,14040.291,"11",27,FALSE,TRUE,TRUE,"Locus_4946_Transcript_2/2_Confidence_0.000_Length_1031",463,"HighConfidence","-"
"jaffa-direct","ICOSLG:UGT2B7","chr21",45656750,"chr4",69978175,Inf,"25",13,FALSE,TRUE,TRUE,"ICOSLG|ENSG00000160223.12--UGT2B7|ENSG00000171234.9:14655779_1_73128_479_137/1/1",52,"HighConfidence","-"
"jaffa-direct","SSR3:IL12B","chr3",156266694,"chr5",158749519,Inf,"25",13,FALSE,TRUE,TRUE,"SSR3|ENSG00000114850.2--IL12B|ENSG00000113302.4:11371754_0_167515_329_163/1/1",30,"HighConfidence","-"
"jaffa-direct","PSMD9:RPL28","chr12",122353850,"chr19",55897718,Inf,"21",16,FALSE,TRUE,TRUE,"PSMD9|ENSG00000110801.9--RPL28|ENSG00000108107.8:10769971_1_120703_502_167/1/1",54,"HighConfidence","-"
"jaffa-direct","GBA3:HABP4","chr4",22750583,"chr9",99252264,Inf,"22",14,FALSE,TRUE,TRUE,"GBA3|ENSG00000249948.2--HABP4|ENSG00000130956.9:10499923_1_63172_1292_139/1/1",63,"HighConfidence","-"
"jaffa-direct","C9orf135:FIS1","chr9",72459541,"chr7",100884187,Inf,"27",9,FALSE,TRUE,TRUE,"C9orf135|ENSG00000204711.4--FIS1|ENSG00000214253.4:13122886_0_26038_274_127/2/2",53,"HighConfidence","-"
"jaffa-direct","RIBC1:AL021546.6","chrX",53455032,"chr12",120894879,Inf,"5",31,FALSE,TRUE,TRUE,"Locus_3305_Transcript_1/6_Confidence_0.375_Length_1317",351,"HighConfidence","-"
"jaffa-direct","LY75:DRAXIN","chr2",160639870,"chr1",11769332,Inf,"5",30,TRUE,TRUE,TRUE,"Locus_5183_Transcript_4/4_Confidence_0.091_Length_1477",1258,"HighConfidence","-"
"jaffa-direct","VENTX:PRR25","chr10",135051659,"chr16",857472,Inf,"6",27,FALSE,TRUE,TRUE,"Locus_4255_Transcript_3/3_Confidence_0.000_Length_1436",684,"HighConfidence","-"
"jaffa-direct","MZT1:RP11-1212A22.4","chr13",73301662,"chr16",18453840,Inf,"17",16,FALSE,TRUE,TRUE,"MZT1|ENSG00000204899.5--NPIPA2|ENSG00000254852.4:20834254_1_98773_394_103/1/1",53,"HighConfidence","-"
"jaffa-direct","KLF16:ATP9A","chr19",1863040,"chr20",50225165,Inf,"3",30,FALSE,TRUE,TRUE,"Locus_3631_Transcript_4/5_Confidence_0.125_Length_1413",890,"HighConfidence","-"
"jaffa-direct","AZGP1:ERP44","chr7",99565778,"chr9",102744995,Inf,"3",29,FALSE,TRUE,TRUE,"Locus_3593_Transcript_1/2_Confidence_0.333_Length_4273",738,"HighConfidence","-"
"jaffa-direct","PRAMEF15:ARHGAP6","chr1",13645092,"chrX",11174746,Inf,"17",14,FALSE,TRUE,TRUE,"PRAMEF11|ENSG00000204513.5--ARHGAP6|ENSG00000047648.17:12011498_1_118318_2364_107/2/2",36,"HighConfidence","-"
"jaffa-direct","DAND5:MAN1A2","chr19",13080798,"chr1",118045477,Inf,"21",10,TRUE,TRUE,TRUE,"DAND5|ENSG00000179284.4--MAN1A2|ENSG00000198162.8:10428631_1_44581_220_122/2/2",40,"HighConfidence","-"
"jaffa-direct","MEI1:VTA1","chr22",42191546,"chr6",142510563,Inf,"7",24,TRUE,TRUE,TRUE,"Locus_2813_Transcript_1/4_Confidence_0.625_Length_4715",1145,"HighConfidence","-"
"jaffa-direct","MAP7D3:LBR","chrX",135326791,"chr1",225611791,Inf,"8",23,TRUE,TRUE,TRUE,"Locus_3937_Transcript_1/3_Confidence_0.500_Length_4244",622,"HighConfidence","-"
"jaffa-direct","POLE3:FAM188A","chr9",116171890,"chr10",15831318,Inf,"3",27,TRUE,TRUE,TRUE,"Locus_4607_Transcript_1/7_Confidence_0.114_Length_1642",438,"HighConfidence","-"
"jaffa-direct","C16orf78:MAP3K2","chr16",49430589,"chr2",128093545,Inf,"15",14,TRUE,TRUE,TRUE,"C16orf78|ENSG00000166152.3--MAP3K2|ENSG00000169967.12:1081809_1_23710_10433_147/2/2",35,"HighConfidence","-"
"jaffa-direct","CTCF:SEC14L4","chr16",67662455,"chr22",30891958,Inf,"3",26,FALSE,TRUE,TRUE,"Locus_3770_Transcript_4/4_Confidence_0.143_Length_3913",2122,"HighConfidence","-"
"jaffa-direct","IL1RAP:NUTM2D","chr3",190338229,"chr10",89124578,Inf,"8",21,TRUE,TRUE,TRUE,"IL1RAP|ENSG00000196083.5--NUTM2A|ENSG00000184923.8:11382906_0_74795_824_136/2/2",51,"HighConfidence","-"
"jaffa-direct","CXorf66:ZNF683","chrX",139040223,"chr1",26688513,Inf,"8",21,FALSE,TRUE,TRUE,"Locus_4277_Transcript_1/2_Confidence_0.333_Length_651",263,"HighConfidence","-"
"jaffa-direct","LSM4:CLDN2","chr19",18423414,"chrX",106171281,Inf,"3",24,TRUE,TRUE,TRUE,"Locus_2555_Transcript_1/5_Confidence_0.455_Length_3185",2808,"HighConfidence","-"
"jaffa-direct","SCRN1:PRSS45","chr7",29966068,"chr3",46784572,Inf,"5",22,FALSE,TRUE,TRUE,"Locus_4894_Transcript_4/5_Confidence_0.333_Length_1692",1289,"HighConfidence","-"
"jaffa-direct","GPR123:MSL3","chr10",134912267,"chrX",11790275,Inf,"5",21,TRUE,TRUE,TRUE,"Locus_3737_Transcript_3/6_Confidence_0.100_Length_1638",686,"HighConfidence","-"
"jaffa-direct","GSTT2B:HSPB11","chr22",24300514,"chr1",54382789,Inf,"23",3,TRUE,TRUE,TRUE,"GSTT2|ENSG00000099984.6--HSPB11|ENSG00000081870.7:24043212_1_67711_482_136/1/1",61,"HighConfidence","-"
"jaffa-direct","CALD1:FCRLA","chr7",134642863,"chr1",161681724,Inf,"2",24,FALSE,TRUE,TRUE,"Locus_3665_Transcript_3/7_Confidence_0.308_Length_3313",1870,"HighConfidence","-"
"jaffa-direct","NEDD1:PPP1R16B","chr12",97313903,"chr20",37534612,Inf,"3",22,TRUE,TRUE,TRUE,"Locus_5171_Transcript_1/5_Confidence_0.417_Length_5879",514,"HighConfidence","-"
"jaffa-direct","KIAA1257:SEMA3E","chr3",128695822,"chr7",83014749,Inf,"7",18,FALSE,TRUE,TRUE,"Locus_6613_Transcript_2/3_Confidence_0.333_Length_1740",1048,"HighConfidence","-"
"jaffa-direct","TM7SF2:C11orf85","chr11",64882553,"chr11",64717340,165.214,"2",21,TRUE,TRUE,TRUE,"Locus_5931_Transcript_1/2_Confidence_0.333_Length_1717",836,"HighConfidence","-"
"jaffa-direct","RFX5:GOLGA8I","chr1",151316893,"chr15",23257058,Inf,"3",20,FALSE,TRUE,TRUE,"Locus_3957_Transcript_8/9_Confidence_0.607_Length_5822",705,"HighConfidence","-"
"jaffa-direct","MPHOSPH8:SAMD1","chr13",20233260,"chr19",14199594,Inf,"9",14,FALSE,TRUE,TRUE,"Locus_3641_Transcript_2/3_Confidence_0.083_Length_2600",1769,"HighConfidence","-"
"jaffa-direct","FCER2:PAEP","chr19",7755292,"chr9",138456090,Inf,"3",20,FALSE,TRUE,TRUE,"Locus_5985_Transcript_1/2_Confidence_0.333_Length_905",618,"HighConfidence","-"
"jaffa-direct","SLC33A1:MLNR","chr3",155547477,"chr13",49796176,Inf,"16",7,FALSE,TRUE,TRUE,"SLC33A1|ENSG00000169359.9--MLNR|ENSG00000102539.4:1086740_1_160551_277_153/1/1",61,"HighConfidence","-"
"jaffa-direct","FREM3:CHRNA1","chr4",144548767,"chr2",175624361,Inf,"6",17,TRUE,TRUE,TRUE,"Locus_4359_Transcript_1/2_Confidence_0.333_Length_6768",1399,"HighConfidence","-"
