"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","MS4A5:DEFB136","chr11",60198397,"chr8",11831627,Inf,"153",28,FALSE,TRUE,TRUE,"Locus_9_Transcript_657/2361_Confidence_0.000_Length_534",352,"HighConfidence","-"
"jaffa-direct","KRT15:OBSL1","chr17",39673335,"chr2",220423181,Inf,"146",27,FALSE,TRUE,TRUE,"Locus_1445_Transcript_5/5_Confidence_0.231_Length_3198",640,"HighConfidence","-"
"jaffa-direct","ZCRB1:IGFBP7","chr12",42711142,"chr4",57899477,Inf,"104",63,TRUE,TRUE,TRUE,"Locus_606_Transcript_10/26_Confidence_0.377_Length_2019",353,"HighConfidence","-"
"jaffa-direct","CDYL2:IFITM3","chr16",80654660,"chr11",319990,Inf,"120",35,FALSE,TRUE,TRUE,"Locus_1036_Transcript_9/17_Confidence_0.324_Length_735",458,"HighConfidence","-"
"jaffa-direct","FABP5:KIF13A","chr8",82192909,"chr6",17781137,Inf,"118",30,FALSE,TRUE,TRUE,"Locus_636_Transcript_2/8_Confidence_0.194_Length_456",147,"HighConfidence","-"
"jaffa-direct","EPHA5:GPSM2","chr4",66242716,"chr1",109440114,Inf,"115",28,TRUE,TRUE,TRUE,"Locus_2538_Transcript_5/8_Confidence_0.308_Length_2316",1720,"HighConfidence","-"
"jaffa-direct","CASC4:QSOX2","chr15",44624276,"chr9",139110654,Inf,"99",40,FALSE,TRUE,TRUE,"Locus_617_Transcript_17/25_Confidence_0.111_Length_3111",623,"HighConfidence","-"
"jaffa-direct","RNASEL:PRG3","chr1",182545391,"chr11",57146285,Inf,"106",28,FALSE,TRUE,TRUE,"Locus_5700_Transcript_1/1_Confidence_0.000_Length_2677",2293,"HighConfidence","-"
"jaffa-direct","ANGPT4:RP1","chr20",896549,"chr8",55537230,Inf,"102",31,FALSE,TRUE,TRUE,"Locus_1182_Transcript_12/12_Confidence_0.175_Length_6576",412,"HighConfidence","-"
"jaffa-direct","POU4F3:BLOC1S1","chr5",145718795,"chr12",56110717,Inf,"106",27,FALSE,TRUE,TRUE,"Locus_1_Transcript_35/42_Confidence_0.088_Length_1466",209,"HighConfidence","-"
"jaffa-direct","HUNK:KIR3DL1","chr21",33297072,"chr19",55377260,Inf,"82",47,FALSE,TRUE,TRUE,"Locus_319_Transcript_9/9_Confidence_0.279_Length_829",597,"HighConfidence","-"
"jaffa-direct","STX16:NR1H2","chr20",57227143,"chr19",50881406,Inf,"93",32,FALSE,TRUE,TRUE,"Locus_5319_Transcript_1/4_Confidence_0.562_Length_983",480,"HighConfidence","-"
"jaffa-direct","TNFRSF10C:ZNF8","chr8",22972283,"chr19",58797083,Inf,"86",28,FALSE,TRUE,TRUE,"Locus_130_Transcript_8/16_Confidence_0.051_Length_2387",374,"HighConfidence","-"
"jaffa-direct","HS2ST1:KIAA2013","chr1",87538855,"chr1",11980389,75558.464,"89",24,TRUE,TRUE,TRUE,"Locus_9_Transcript_538/2361_Confidence_0.000_Length_1468",726,"HighConfidence","-"
"jaffa-direct","ENTPD6:VGF","chr20",25194042,"chr7",100808144,Inf,"75",37,TRUE,TRUE,TRUE,"Locus_225_Transcript_8/20_Confidence_0.568_Length_3076",721,"HighConfidence","-"
"jaffa-direct","SAC3D1:LRRFIP2","chr11",64809338,"chr3",37107433,Inf,"90",16,FALSE,TRUE,TRUE,"Locus_1022_Transcript_2/5_Confidence_0.444_Length_1403",963,"HighConfidence","-"
"jaffa-direct","TSPAN4:COL20A1","chr11",865614,"chr20",61947905,Inf,"60",46,FALSE,TRUE,TRUE,"Locus_577_Transcript_4/8_Confidence_0.571_Length_3499",600,"HighConfidence","-"
"jaffa-direct","FIGF:SLC25A41","chrX",15371190,"chr19",6427512,Inf,"77",25,FALSE,TRUE,TRUE,"Locus_949_Transcript_8/12_Confidence_0.143_Length_1528",833,"HighConfidence","-"
"jaffa-direct","DCDC2:C6orf58","chr6",24353797,"chr6",127899831,103546.034,"83",16,FALSE,TRUE,TRUE,"Locus_2812_Transcript_2/3_Confidence_0.250_Length_1066",887,"HighConfidence","-"
"jaffa-direct","HOXB5:CELA1","chr17",46670483,"chr12",51739661,Inf,"65",32,TRUE,TRUE,TRUE,"Locus_439_Transcript_24/26_Confidence_0.040_Length_1736",841,"HighConfidence","-"
"jaffa-direct","VMO1:AC013269.5","chr17",4689232,"chr2",131301631,Inf,"87",10,FALSE,TRUE,TRUE,"Locus_242_Transcript_20/34_Confidence_0.041_Length_589",176,"HighConfidence","-"
"jaffa-direct","FAM21B:PLCXD2","chr10",47946986,"chr3",111426773,Inf,"61",34,TRUE,TRUE,TRUE,"Locus_490_Transcript_16/29_Confidence_0.336_Length_4639",3476,"HighConfidence","-"
"jaffa-direct","TNFRSF6B:MAP3K4","chr20",62328544,"chr6",161537882,Inf,"57",33,FALSE,TRUE,TRUE,"Locus_284_Transcript_12/14_Confidence_0.107_Length_1027",495,"HighConfidence","-"
"jaffa-direct","CSF3:ENKUR","chr17",38172098,"chr10",25284798,Inf,"73",16,FALSE,TRUE,TRUE,"Locus_5633_Transcript_1/4_Confidence_0.818_Length_975",475,"HighConfidence","-"
"jaffa-direct","NETO2:WFDC12","chr16",47162236,"chr20",43752584,Inf,"71",16,TRUE,TRUE,TRUE,"Locus_531_Transcript_8/16_Confidence_0.368_Length_666",519,"HighConfidence","-"
"jaffa-direct","SHE:CLEC17A","chr1",154458419,"chr19",14705329,Inf,"58",20,FALSE,TRUE,TRUE,"Locus_1329_Transcript_2/2_Confidence_0.250_Length_2009",102,"HighConfidence","-"
"jaffa-direct","HSD17B14:PTK6","chr19",49334925,"chr20",62166412,Inf,"48",26,FALSE,TRUE,TRUE,"Locus_477_Transcript_10/11_Confidence_0.153_Length_2312",1982,"HighConfidence","-"
"jaffa-direct","RPL3L:ARL6","chr16",1995500,"chr3",97499459,Inf,"45",28,FALSE,TRUE,TRUE,"Locus_443_Transcript_4/7_Confidence_0.375_Length_2074",1256,"HighConfidence","-"
"jaffa-direct","TMEM25:NAPG","chr11",118404266,"chr18",10539759,Inf,"56",16,FALSE,TRUE,TRUE,"Locus_1383_Transcript_8/16_Confidence_0.098_Length_1586",599,"HighConfidence","-"
"jaffa-direct","RASAL1:MS4A4E","chr12",113557167,"chr11",59980805,Inf,"55",17,FALSE,TRUE,TRUE,"Locus_431_Transcript_2/13_Confidence_0.161_Length_939",162,"HighConfidence","-"
"jaffa-direct","NBPF6:ABHD17C","chr1",108994911,"chr15",81041854,Inf,"50",21,TRUE,TRUE,TRUE,"Locus_665_Transcript_16/28_Confidence_0.100_Length_1742",1263,"HighConfidence","-"
"jaffa-direct","DHX33:ZNF410","chr17",5359317,"chr14",74364774,Inf,"46",17,TRUE,TRUE,TRUE,"Locus_1167_Transcript_2/8_Confidence_0.500_Length_2413",770,"HighConfidence","-"
"jaffa-direct","GKN1:KCNG1","chr2",69207192,"chr20",49626901,Inf,"34",27,FALSE,TRUE,TRUE,"Locus_5373_Transcript_3/4_Confidence_0.412_Length_2109",1683,"HighConfidence","-"
"jaffa-direct","SH3GLB1:NUP210L","chr1",87200862,"chr1",153994819,66793.958,"41",19,TRUE,TRUE,TRUE,"Locus_1733_Transcript_4/10_Confidence_0.357_Length_1150",283,"HighConfidence","-"
"jaffa-direct","CNN1:TRIML2","chr19",11658722,"chr4",189013095,Inf,"48",12,FALSE,TRUE,TRUE,"Locus_1096_Transcript_1/1_Confidence_0.000_Length_880",602,"HighConfidence","-"
"jaffa-direct","PAWR:FBXW8","chr12",80007355,"chr12",117426468,37419.111,"46",11,FALSE,TRUE,TRUE,"Locus_102_Transcript_6/8_Confidence_0.635_Length_2817",519,"HighConfidence","-"
"jaffa-direct","RIPK4:CYSTM1","chr21",43164042,"chr5",139622890,Inf,"43",14,TRUE,TRUE,TRUE,"Locus_630_Transcript_7/9_Confidence_0.211_Length_1743",483,"HighConfidence","-"
"jaffa-direct","NWD1:OCM2","chr19",16900001,"chr7",97614295,Inf,"30",26,FALSE,TRUE,TRUE,"Locus_470_Transcript_20/24_Confidence_0.247_Length_3241",2943,"HighConfidence","-"
"jaffa-direct","DSC2:GP9","chr18",28651571,"chr3",128780571,Inf,"47",8,FALSE,TRUE,TRUE,"Locus_1604_Transcript_4/5_Confidence_0.278_Length_3244",679,"HighConfidence","-"
"jaffa-direct","AKAP7:C8orf33","chr6",131571756,"chr8",146278448,Inf,"21",32,FALSE,TRUE,TRUE,"Locus_492_Transcript_6/26_Confidence_0.135_Length_2797",2612,"HighConfidence","-"
"jaffa-direct","C3orf49:HSD17B10","chr3",63830758,"chrX",53458542,Inf,"37",15,FALSE,TRUE,TRUE,"Locus_646_Transcript_1/8_Confidence_0.444_Length_1351",1019,"HighConfidence","-"
"jaffa-direct","SASS6:FRG1B","chr1",100573184,"chr20",29624043,Inf,"36",14,TRUE,TRUE,TRUE,"Locus_522_Transcript_13/19_Confidence_0.221_Length_1833",1282,"HighConfidence","-"
"jaffa-direct","HERC1:TEAD2","chr15",63946318,"chr19",49858463,Inf,"35",13,TRUE,TRUE,TRUE,"Locus_2716_Transcript_8/10_Confidence_0.330_Length_10648",271,"HighConfidence","-"
"jaffa-direct","FMNL2:C12orf77","chr2",153486419,"chr12",25149273,Inf,"37",11,TRUE,TRUE,TRUE,"Locus_3220_Transcript_2/10_Confidence_0.527_Length_4223",2916,"HighConfidence","-"
"jaffa-direct","ALPL:GALM","chr1",21887238,"chr2",38956698,Inf,"36",10,TRUE,TRUE,TRUE,"Locus_2898_Transcript_1/15_Confidence_0.259_Length_899",449,"HighConfidence","-"
"jaffa-direct","KCNB1:VPS18","chr20",48098451,"chr15",41194814,Inf,"39",7,FALSE,TRUE,TRUE,"Locus_3129_Transcript_9/9_Confidence_0.000_Length_2089",732,"HighConfidence","-"
"jaffa-direct","HYI:DEPDC1B","chr1",43917469,"chr5",59938686,Inf,"35",9,FALSE,TRUE,TRUE,"Locus_1922_Transcript_1/3_Confidence_0.714_Length_1426",819,"HighConfidence","-"
"jaffa-direct","TMED4:MED12L","chr7",44621322,"chr3",150845612,Inf,"34",10,TRUE,TRUE,TRUE,"Locus_512_Transcript_24/30_Confidence_0.153_Length_2142",338,"HighConfidence","-"
"jaffa-direct","TNFSF13B:CCDC36","chr13",108955713,"chr3",49282079,Inf,"34",8,TRUE,TRUE,TRUE,"Locus_884_Transcript_10/18_Confidence_0.136_Length_913",771,"HighConfidence","-"
"jaffa-direct","ALOX15B:MOGAT2","chr17",7950394,"chr11",75431037,Inf,"26",16,FALSE,TRUE,TRUE,"Locus_481_Transcript_7/10_Confidence_0.442_Length_2498",1486,"HighConfidence","-"
"jaffa-direct","BAAT:RAET1G","chr9",104130402,"chr6",150240460,Inf,"30",11,FALSE,TRUE,TRUE,"Locus_279_Transcript_5/11_Confidence_0.185_Length_1274",607,"HighConfidence","-"
"jaffa-direct","SYT16:BNIP3","chr14",62542109,"chr10",133784291,Inf,"31",9,FALSE,TRUE,TRUE,"Locus_1124_Transcript_7/8_Confidence_0.429_Length_2757",795,"HighConfidence","-"
"jaffa-direct","MRPS23:CALCB","chr17",55918287,"chr11",15098832,Inf,"31",9,FALSE,TRUE,TRUE,"Locus_1315_Transcript_1/4_Confidence_0.667_Length_2225",466,"HighConfidence","-"
"jaffa-direct","PRDM6:IL18R1","chr5",122435656,"chr2",102988413,Inf,"28",12,FALSE,TRUE,TRUE,"Locus_764_Transcript_7/8_Confidence_0.339_Length_3355",236,"HighConfidence","-"
"jaffa-direct","CUX1:CDS1","chr7",101559505,"chr4",85552972,Inf,"28",12,FALSE,TRUE,TRUE,"Locus_420_Transcript_10/11_Confidence_0.400_Length_3984",3458,"HighConfidence","-"
"jaffa-direct","TEX29:ZFP3","chr13",111980640,"chr17",4994792,Inf,"22",14,FALSE,TRUE,TRUE,"Locus_381_Transcript_14/16_Confidence_0.071_Length_425",298,"HighConfidence","-"
"jaffa-direct","SPRYD7:PGLS","chr13",50502055,"chr19",17628097,Inf,"32",3,TRUE,TRUE,TRUE,"Locus_5994_Transcript_3/3_Confidence_0.000_Length_731",398,"HighConfidence","-"
"jaffa-direct","LPAR3:CALB2","chr1",85331068,"chr16",71418686,Inf,"25",10,FALSE,TRUE,TRUE,"Locus_4893_Transcript_1/3_Confidence_0.167_Length_1063",949,"HighConfidence","-"
"jaffa-direct","QPCTL:SMUG1","chr19",46196168,"chr12",54577743,Inf,"17",18,TRUE,TRUE,TRUE,"Locus_353_Transcript_17/34_Confidence_0.011_Length_693",265,"HighConfidence","-"
"jaffa-direct","TYSND1:C20orf173","chr10",71903598,"chr20",34117076,Inf,"26",7,FALSE,TRUE,TRUE,"Locus_9_Transcript_1962/2361_Confidence_0.000_Length_1614",1297,"HighConfidence","-"
"jaffa-direct","GAN:FAU","chr16",81410933,"chr11",64889011,Inf,"22",10,FALSE,TRUE,TRUE,"Locus_4725_Transcript_4/11_Confidence_0.294_Length_1284",1012,"HighConfidence","-"
"jaffa-direct","DEFA1:GSK3B","chr8",6835982,"chr3",119666198,Inf,"16",16,FALSE,TRUE,TRUE,"Locus_9_Transcript_2092/2361_Confidence_0.003_Length_6697",6446,"HighConfidence","-"
"jaffa-direct","DSTYK:ATG4A","chr1",205119808,"chrX",107377569,Inf,"27",4,TRUE,TRUE,TRUE,"Locus_3877_Transcript_5/5_Confidence_0.273_Length_2789",295,"HighConfidence","-"
"jaffa-direct","CORT:NUFIP2","chr1",10510379,"chr17",27594548,Inf,"20",9,FALSE,TRUE,TRUE,"Locus_790_Transcript_6/9_Confidence_0.308_Length_646",238,"HighConfidence","-"
"jaffa-direct","RIPPLY2:SERF2","chr6",84563230,"chr15",44085774,Inf,"20",9,TRUE,TRUE,TRUE,"Locus_3202_Transcript_8/14_Confidence_0.211_Length_1102",241,"HighConfidence","-"
"jaffa-direct","PCDH19:BEX5","chrX",99661449,"chrX",101409274,1747.823,"24",4,FALSE,TRUE,TRUE,"Locus_9_Transcript_258/2361_Confidence_0.000_Length_863",591,"HighConfidence","-"
"jaffa-direct","FXYD3:U2AF1","chr19",35612014,"chr21",44524512,Inf,"23",5,FALSE,TRUE,TRUE,"Locus_656_Transcript_7/12_Confidence_0.200_Length_989",824,"HighConfidence","-"
"jaffa-direct","LRRC4B:CFC1","chr19",51051799,"chr2",131355176,Inf,"22",6,FALSE,TRUE,TRUE,"Locus_969_Transcript_1/7_Confidence_0.115_Length_915",420,"HighConfidence","-"
"jaffa-direct","BCL11A:FKBP9","chr2",60773106,"chr7",33042288,Inf,"6",20,TRUE,TRUE,TRUE,"Locus_604_Transcript_1/10_Confidence_0.222_Length_895",729,"HighConfidence","-"
"jaffa-direct","RSPO3:B3GALT1","chr6",127471717,"chr2",168725321,Inf,"18",8,FALSE,TRUE,TRUE,"Locus_2011_Transcript_1/6_Confidence_0.594_Length_2667",621,"HighConfidence","-"
"jaffa-direct","DRGX:EPHA7","chr10",50594726,"chr6",94124485,Inf,"12",13,FALSE,TRUE,TRUE,"Locus_519_Transcript_15/19_Confidence_0.156_Length_6415",109,"HighConfidence","-"
"jaffa-direct","AC013269.5:CEP19","chr2",131300027,"chr3",196434783,Inf,"11",14,FALSE,TRUE,TRUE,"Locus_242_Transcript_33/34_Confidence_0.096_Length_1626",627,"HighConfidence","-"
"jaffa-direct","TEK:UGT1A1","chr9",27173360,"chr2",234680908,Inf,"20",5,FALSE,TRUE,TRUE,"Locus_563_Transcript_3/31_Confidence_0.185_Length_1623",594,"HighConfidence","-"
"jaffa-direct","PSAP:CCR6","chr10",73579997,"chr6",167549526,Inf,"15",9,TRUE,TRUE,TRUE,"Locus_539_Transcript_15/17_Confidence_0.194_Length_3698",1151,"HighConfidence","-"
"jaffa-direct","FOXA2:GDF11","chr20",22564830,"chr12",56142370,Inf,"14",10,FALSE,TRUE,TRUE,"Locus_664_Transcript_13/15_Confidence_0.357_Length_3339",272,"HighConfidence","-"
"jaffa-direct","POC1B:LMOD3","chr12",89918897,"chr3",69158272,Inf,"17",6,FALSE,TRUE,TRUE,"Locus_48_Transcript_10/11_Confidence_0.423_Length_1842",460,"HighConfidence","-"
"jaffa-direct","APOM:GAP43","chr6",31625075,"chr3",115382368,Inf,"16",7,FALSE,TRUE,TRUE,"Locus_182_Transcript_4/7_Confidence_0.375_Length_2147",457,"HighConfidence","-"
"jaffa-direct","LYPD2:USP44","chr8",143833812,"chr12",95928102,Inf,"21",2,FALSE,TRUE,TRUE,"Locus_4032_Transcript_4/6_Confidence_0.364_Length_3942",140,"HighConfidence","-"
"jaffa-direct","DNAJB14:SS18L2","chr4",100824883,"chr3",42632301,Inf,"17",5,FALSE,TRUE,TRUE,"Locus_2705_Transcript_16/19_Confidence_0.216_Length_2092",1168,"HighConfidence","-"
"jaffa-direct","HUWE1:CPO","chrX",53627078,"chr2",207833898,Inf,"18",2,TRUE,TRUE,TRUE,"Locus_566_Transcript_4/13_Confidence_0.063_Length_388",125,"HighConfidence","-"
"jaffa-direct","DYRK1B:IGSF3","chr19",40321015,"chr1",117156797,Inf,"13",6,FALSE,TRUE,TRUE,"Locus_175_Transcript_11/11_Confidence_0.250_Length_3415",3316,"HighConfidence","-"
"jaffa-direct","NEFH:CHRNB1","chr22",29877134,"chr17",7358603,Inf,"11",8,FALSE,TRUE,TRUE,"Locus_489_Transcript_11/13_Confidence_0.054_Length_1183",916,"HighConfidence","-"
"jaffa-direct","SHBG:PODXL2","chr17",7533825,"chr3",127387984,Inf,"15",2,FALSE,TRUE,TRUE,"Locus_2914_Transcript_1/4_Confidence_0.500_Length_893",120,"HighConfidence","-"
"jaffa-direct","LDHB:CATSPERB","chr12",21796869,"chr14",92195823,Inf,"7",9,FALSE,TRUE,TRUE,"Locus_1370_Transcript_5/10_Confidence_0.208_Length_754",519,"HighConfidence","-"
"jaffa-direct","LDLR:MAGEB6","chr19",11200291,"chrX",26211903,Inf,"13",3,FALSE,TRUE,TRUE,"Locus_1170_Transcript_8/11_Confidence_0.414_Length_1716",153,"HighConfidence","-"
"jaffa-direct","SERPINB7:FGF17","chr18",61449774,"chr8",21903625,Inf,"12",3,TRUE,TRUE,TRUE,"Locus_460_Transcript_15/19_Confidence_0.139_Length_1631",493,"HighConfidence","-"
"jaffa-direct","TCF20:GIPR","chr22",42575615,"chr19",46180581,Inf,"12",3,TRUE,TRUE,TRUE,"Locus_9_Transcript_2193/2361_Confidence_0.000_Length_2592",1689,"HighConfidence","-"
"jaffa-direct","C16orf78:TNFRSF25","chr16",49408000,"chr1",6523187,Inf,"3",10,FALSE,TRUE,TRUE,"Locus_1302_Transcript_6/7_Confidence_0.200_Length_977",265,"HighConfidence","-"
"jaffa-direct","NRXN1:C9orf47","chr2",50170842,"chr9",91606385,Inf,"10",2,FALSE,TRUE,TRUE,"Locus_9_Transcript_907/2361_Confidence_0.001_Length_1561",966,"HighConfidence","-"
"jaffa-direct","MED24:TRPS1","chr17",38184162,"chr8",116635985,Inf,"8",3,FALSE,TRUE,TRUE,"Locus_2747_Transcript_5/6_Confidence_0.286_Length_1271",1169,"HighConfidence","-"
"jaffa-direct","FAM71E1:FAM110D","chr19",50979387,"chr1",26487703,Inf,"7",2,FALSE,TRUE,TRUE,"Locus_1162_Transcript_3/6_Confidence_0.200_Length_1589",172,"HighConfidence","-"
"jaffa-direct","SLC2A14:IGHA2","chr12",7980091,"chr14",106054211,Inf,"2",5,FALSE,TRUE,TRUE,"Locus_65_Transcript_14/23_Confidence_0.149_Length_867",104,"HighConfidence","-"
"jaffa-direct","FHDC1:GPR64","chr4",153889249,"chrX",19086953,Inf,"5",1,TRUE,TRUE,TRUE,"Locus_579_Transcript_1/3_Confidence_0.654_Length_4859",319,"HighConfidence","-"
"jaffa-direct","ANO3:DICER1","chr11",26660788,"chr14",95557446,Inf,"2",2,FALSE,TRUE,TRUE,"Locus_5353_Transcript_5/15_Confidence_0.114_Length_637",529,"HighConfidence","-"
"jaffa-direct","EP300:SRP14","chr22",41531910,"chr15",40328701,Inf,"-",1575,FALSE,TRUE,TRUE,"Locus_9_Transcript_171/2361_Confidence_0.001_Length_2334",80,"MediumConfidence","-"
"jaffa-direct","BMP3:FNDC3B","chr4",81967802,"chr3",171944661,Inf,"-",493,FALSE,TRUE,TRUE,"Locus_10442_Transcript_4/5_Confidence_0.619_Length_564",53,"MediumConfidence","-"
"jaffa-direct","CPPED1:DUOXA2","chr16",12897564,"chr15",45408322,Inf,"-",446,TRUE,TRUE,TRUE,"Locus_9_Transcript_489/2361_Confidence_0.001_Length_1676",95,"MediumConfidence","-"
"jaffa-direct","HCLS1:KRT33A","chr3",121351914,"chr17",39502488,Inf,"-",384,FALSE,TRUE,TRUE,"Locus_409_Transcript_1/3_Confidence_0.125_Length_254",101,"MediumConfidence","-"
"jaffa-direct","KIAA0226L:RBM42","chr13",46936673,"chr19",36120422,Inf,"-",368,TRUE,TRUE,TRUE,"Locus_147_Transcript_3/13_Confidence_0.097_Length_638",54,"MediumConfidence","-"
"jaffa-direct","RIMS1:FRG2","chr6",72952140,"chr4",190947920,Inf,"-",323,FALSE,TRUE,TRUE,"Locus_9_Transcript_1108/2361_Confidence_0.004_Length_1204",1129,"MediumConfidence","-"
"jaffa-direct","RNF219:KIAA1958","chr13",79218997,"chr9",115407930,Inf,"-",287,TRUE,TRUE,TRUE,"Locus_487_Transcript_63/63_Confidence_0.016_Length_306",259,"MediumConfidence","-"
"jaffa-direct","F7:NOL10","chr13",113765164,"chr2",10803170,Inf,"-",247,TRUE,TRUE,TRUE,"Locus_426_Transcript_2/5_Confidence_0.642_Length_1689",1630,"MediumConfidence","-"
"jaffa-direct","RP11-566K19.9:CDK19","chr15",23576070,"chr6",110953364,Inf,"-",185,FALSE,TRUE,TRUE,"Locus_356_Transcript_3/16_Confidence_0.121_Length_374",49,"MediumConfidence","-"
"jaffa-direct","ANGEL1:FCGR3A","chr14",77279107,"chr1",161518821,Inf,"-",136,TRUE,TRUE,TRUE,"Locus_635_Transcript_4/14_Confidence_0.372_Length_2023",51,"MediumConfidence","-"
"jaffa-direct","EXOC6:XAGE2","chr10",94757372,"chrX",52380462,Inf,"-",95,TRUE,TRUE,TRUE,"Locus_908_Transcript_4/4_Confidence_0.231_Length_1291",69,"MediumConfidence","-"
"jaffa-direct","SMG6:KERA","chr17",2091693,"chr12",91445295,Inf,"-",35,TRUE,TRUE,TRUE,"Locus_1183_Transcript_2/4_Confidence_0.538_Length_1075",47,"MediumConfidence","-"
"jaffa-direct","ABI3:MXRA5","chr17",47297315,"chrX",3236044,Inf,"-",34,FALSE,TRUE,TRUE,"Locus_474_Transcript_23/33_Confidence_0.261_Length_5118",5068,"MediumConfidence","-"
"jaffa-direct","TRGV5:USP16","chr7",38389383,"chr21",30411347,Inf,"28",0,FALSE,TRUE,TRUE,"Locus_1033_Transcript_8/9_Confidence_0.213_Length_606",452,"MediumConfidence","-"
"jaffa-direct","PCDHA1:MAP3K19","chr5",140358592,"chr2",135749150,Inf,"-",15,FALSE,TRUE,TRUE,"Locus_609_Transcript_1/7_Confidence_0.418_Length_862",61,"MediumConfidence","-"
"jaffa-direct","DCTN6:RAB19","chr8",30036971,"chr7",140111674,Inf,"-",13,FALSE,TRUE,TRUE,"Locus_4501_Transcript_2/4_Confidence_0.545_Length_597",553,"MediumConfidence","-"
"jaffa-direct","MANSC4:SLC37A2","chr12",27919598,"chr11",124946653,Inf,"10",0,FALSE,TRUE,TRUE,"Locus_960_Transcript_1/8_Confidence_0.250_Length_696",184,"MediumConfidence","-"
"jaffa-direct","HOXB8:UBBP4","chr17",46691643,"chr17",21730693,24960.951,"-",9,FALSE,TRUE,TRUE,"Locus_1753_Transcript_2/6_Confidence_0.588_Length_468",45,"MediumConfidence","-"
"jaffa-direct","SCXA:SBK1","chr8",145491169,"chr16",28331397,Inf,"-",8,TRUE,TRUE,TRUE,"Locus_9_Transcript_1054/2361_Confidence_0.001_Length_663",621,"MediumConfidence","-"
"jaffa-direct","ANGEL1:FCGR3A","chr14",77279107,"chr1",161600178,Inf,"-",6,TRUE,TRUE,TRUE,"Locus_635_Transcript_8/14_Confidence_0.116_Length_231",177,"MediumConfidence","-"
"jaffa-direct","IGFBP3:EXOC3L4","chr7",45956147,"chr14",103570278,Inf,"6",0,FALSE,TRUE,TRUE,"Locus_4871_Transcript_5/5_Confidence_0.000_Length_372",174,"MediumConfidence","-"
"jaffa-direct","NLRP1:C20orf27","chr17",5421066,"chr20",3736254,Inf,"-",3,FALSE,TRUE,TRUE,"Locus_6948_Transcript_14/14_Confidence_0.222_Length_4524",50,"MediumConfidence","-"
"jaffa-direct","GOPC:TDRD1","chr6",117923167,"chr10",115987669,Inf,"-",3,FALSE,TRUE,TRUE,"Locus_532_Transcript_3/17_Confidence_0.035_Length_530",43,"MediumConfidence","-"
"jaffa-direct","PLA2G2C:NAA38","chr1",20499287,"chr7",117831966,Inf,"-",2,FALSE,TRUE,TRUE,"Locus_9_Transcript_1995/2361_Confidence_0.000_Length_351",253,"MediumConfidence","-"
"jaffa-direct","OTOS:WFIKKN2","chr2",241079686,"chr17",48916860,Inf,"-",1,FALSE,TRUE,TRUE,"Locus_10595_Transcript_1/4_Confidence_0.600_Length_342",53,"MediumConfidence","-"
"jaffa-direct","TUBB:TUBB3","chr6",30690769,"chr16",89998998,Inf,"771",6,NA,FALSE,TRUE,"Locus_185_Transcript_67/76_Confidence_0.070_Length_1094",538,"LowConfidence","-"
"jaffa-direct","SYT16:BNIP3P1","chr14",62542109,"chr14",28734150,33807.959,"82",21,NA,FALSE,TRUE,"Locus_1124_Transcript_6/8_Confidence_0.429_Length_2498",1008,"LowConfidence","-"
"jaffa-direct","FLI1:WNK4","chr11",128651915,"chr17",40948781,Inf,"48",16,NA,FALSE,TRUE,"Locus_315_Transcript_14/16_Confidence_0.132_Length_912",440,"LowConfidence","-"
"jaffa-direct","SLC2A14:IGHA2","chr12",7980088,"chr14",106054210,Inf,"40",5,NA,FALSE,TRUE,"Locus_65_Transcript_19/23_Confidence_0.313_Length_3173",1836,"LowConfidence","-"
"jaffa-direct","UBE2E3:UBE2E2","chr2",181846963,"chr3",23258756,Inf,"9",36,NA,FALSE,TRUE,"Locus_9_Transcript_2267/2361_Confidence_0.001_Length_2016",1609,"LowConfidence","-"
"jaffa-direct","RAB21:CNTNAP2","chr12",72179716,"chr7",148116399,Inf,"3",2,NA,FALSE,TRUE,"Locus_9_Transcript_1010/2361_Confidence_0.001_Length_1119",185,"LowConfidence","-"
