#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_span	num_paired	genes_1	genes_2	fusion_class
19603	16	67968700	[67968699,67968851]	7	156956504	[156956502,156956557]	68	17	CTC-479C5.12;PSMB10	UBE3C	inter-chromosomal
25080	9	131778019	[131778020,131778139]	2	236685685	[236685601,236685688]	47	28	SH3GLB2	AC064874.1	inter-chromosomal
12874	14	96001721	[96001617,96001723]	20	36572383	[36572381,36572672]	95	2	GLRX5	VSTM2L	inter-chromosomal
22063	19	12146352	[12146351,12146515]	3	184060532	[184060531,184060648]	70	15	CTD-2006C1.2;ZNF433	FAM131A	inter-chromosomal
1277	1	19992960	[19992694,19992961]	2	39158250	[39158248,39158392]	81	9	HTR6	ARHGEF33	inter-chromosomal
22592	19	50375069	[50375068,50375148]	22	24095337	[24095037,24095338]	63	18	AKT1S1	VPREB3	inter-chromosomal
11895	13	36828182	[36828182,36828280]	7	1607486	[1607102,1607488]	79	9	CCDC169;CCDC169-SOHLH2;SOHLH2	PSMG3	inter-chromosomal
14600	7	84694740	[84694740,84694868]	15	84233886	[84233885,84233958]	51	22	SEMA3D	SH3GL3	inter-chromosomal
11106	12	75895503	[75895501,75895597]	14	22554927	[22554925,22555233]	61	15	GLIPR1;KRR1	TRAV23DV6	inter-chromosomal
1657	11	124805818	[124805813,124806188]	1	36748134	[36748132,36748301]	56	17	HEPACAM	THRAP3	inter-chromosomal
24916	2	203397455	[203397308,203397462]	2	242742760	[242742757,242743035]	62	13	BMPR2	GAL3ST2	intra-chromosomal
12148	7	102105161	[102105160,102105296]	13	101288988	[101288786,101288989]	69	9	ALKBH4	TMTC4	inter-chromosomal
7217	3	179085891	[179085823,179085893]	10	93668804	[93668458,93668806]	63	11	MFN1	FGFBP3	inter-chromosomal
8282	16	1364097	[1363997,1364097]	11	62455985	[62455802,62455985]	83	1	UBE2I	LRRN4CL	inter-chromosomal
22547	19	49167400	[49167399,49167549]	4	170017838	[170017376,170017839]	63	11	NTN5	SH3RF1	inter-chromosomal
28836	6	31919250	[31919118,31919251]	9	108337226	[108337224,108337348]	77	3	CFB;XXbac-BPG116M5.17	FKTN	inter-chromosomal
12117	20	44184334	[44184334,44184429]	13	100618067	[100618046,100618067]	83	0	WFDC8	ZIC5	inter-chromosomal
12456	14	37777294	[37777260,37777294]	2	27601238	[27600917,27601239]	68	6	MIPOL1	ZNF513	inter-chromosomal
898	5	127420402	[127420008,127420402]	1	12999066	[12998847,12999069]	68	5	SLC12A2	PRAMEF6	inter-chromosomal
12651	X	155233225	[155233114,155233226]	14	64153374	[64152884,64153376]	48	15	IL9R	SGPP1	inter-chromosomal
22863	2	24255699	[24255698,24255816]	2	85857844	[85857843,85858069]	56	11	C2orf44	USP39	intra-chromosomal
1346	1	179632626	[179632483,179632633]	1	22404922	[22404920,22405076]	57	10	TDRD5	CDC42	intra-chromosomal
19339	16	84623711	[84623710,84623868]	16	30724529	[30724526,30724698]	46	14	COTL1	SRCAP	intra-chromosomal
22498	6	146956673	[146956529,146956674]	19	44512942	[44512942,44513068]	53	10	ADGB	ZNF230	inter-chromosomal
7207	10	91503684	[91503565,91503685]	12	95502195	[95502122,95502197]	53	9	KIF20B	FGD6	inter-chromosomal
7068	10	82185762	[82185622,82185765]	22	18682508	[18682448,18682510]	33	19	FAM213A	AC008079.9	inter-chromosomal
11201	12	91539835	[91539838,91539983]	20	62325725	[62325725,62325841]	59	6	DCN	RTEL1;TNFRSF6B	inter-chromosomal
4693	1	179051522	[179051184,179051525]	8	82593018	[82592885,82593019]	50	10	TOR3A	IMPA1	inter-chromosomal
13447	15	34646073	[34645937,34646073]	15	72810408	[72810406,72810475]	55	7	C15orf55	ARIH1	intra-chromosomal
1679	1	38027846	[38027682,38027848]	17	7188407	[7188405,7188508]	52	8	DNALI1	SLC2A4	inter-chromosomal
7628	11	3692482	[3692481,3692596]	X	70756058	[70756056,70756208]	60	4	CHRNA10;NUP98	OGT	inter-chromosomal
7650	20	21346342	[21346059,21346342]	11	5290906	[5290754,5290912]	52	8	XRN2	HBE1	inter-chromosomal
2661	1	110884890	[110884596,110884890]	13	49796176	[49796175,49796445]	48	10	RBM15	MLNR	inter-chromosomal
8872	11	133715029	[133715029,133715086]	19	50824041	[50823850,50824041]	41	13	SPATA19	KCNC3	inter-chromosomal
8119	2	219735969	[219735749,219735969]	11	57505080	[57505079,57505143]	37	15	WNT6	TMX2;TMX2-CTNND1	inter-chromosomal
28924	8	125339595	[125339595,125339663]	6	42019095	[42019095,42019222]	51	8	TMEM65	TAF8	inter-chromosomal
7200	10	90573052	[90572854,90573052]	3	432384	[432375,432499]	32	16	LIPM	CHL1	inter-chromosomal
19336	20	23586247	[23586246,23586441]	16	30419366	[30419364,30419515]	52	6	CST9	ZNF771	inter-chromosomal
23098	22	37471175	[37471173,37471320]	2	69177395	[69177258,69177395]	46	9	TMPRSS6	GKN2	inter-chromosomal
21560	17	74271900	[74271895,74272028]	2	45171707	[45171704,45171939]	43	10	QRICH2	SIX3	inter-chromosomal
1322	2	88870392	[88870391,88870559]	1	21934843	[21934706,21934846]	44	9	EIF2AK3	RAP1GAP	inter-chromosomal
6873	2	69633154	[69633154,69633216]	10	73992759	[73992758,73993111]	44	9	NFU1	ANAPC16	inter-chromosomal
5663	17	58725443	[58725253,58725444]	10	27037674	[27037248,27037675]	37	12	PPM1D	ABI1	inter-chromosomal
4474	1	158815793	[158815692,158815793]	3	39151520	[39151518,39151630]	58	1	MNDA	TTC21A	inter-chromosomal
23740	2	99908999	[99908998,99909103]	4	156717529	[156717528,156717662]	37	11	LYG1	GUCY1B3	inter-chromosomal
22183	19	16757907	[16757907,16758000]	19	16689220	[16689145,16689222]	58	0	C19orf42	CALR3;MED26	readthrough-adjacent
5306	19	49547481	[49547196,49547482]	1	242383417	[242383290,242383419]	37	10	CGB5	PLD5	inter-chromosomal
8725	17	16552972	[16552972,16553061]	11	111178794	[111178793,111179222]	39	9	ZNF624	C11orf93	inter-chromosomal
21280	17	48050633	[48050199,48050634]	5	177577994	[177577830,177578000]	28	14	DLX4	NHP2	inter-chromosomal
12935	5	150906795	[150906794,150906907]	14	105478272	[105478088,105478275]	45	4	FAT2	CDCA4	inter-chromosomal
12316	7	6066066	[6066065,6066176]	14	23826869	[23826571,23826870]	43	5	EIF2AK1	EFS	inter-chromosomal
12919	14	103395595	[103395458,103395597]	5	83356303	[83356119,83356305]	37	8	AMN	EDIL3	inter-chromosomal
11328	12	111121022	[111121022,111121072]	6	30876811	[30876809,30876950]	37	7	HVCN1	GTF2H4;VARS2	inter-chromosomal
1528	1	27755267	[27755267,27755443]	3	131415460	[131415385,131415460]	43	4	WASF2	CPNE4	inter-chromosomal
10264	5	65088482	[65088281,65088483]	12	58176893	[58176890,58177066]	42	4	NLN	RP11-571M6.15;TSFM	inter-chromosomal
8578	19	11038475	[11038475,11038635]	11	77728316	[77728031,77728321]	38	6	YIPF2	KCTD14;NDUFC2-KCTD14	inter-chromosomal
1098	11	45928420	[45928420,45928495]	1	13933668	[13933667,13933801]	37	5	C11orf94	PDPN	inter-chromosomal
4610	10	13275735	[13275734,13275800]	1	169388397	[169388251,169388399]	32	7	UCMA	C1orf114	inter-chromosomal
19854	17	1731155	[1731153,1731300]	X	131525111	[131524875,131525118]	30	8	SMYD4	MBNL3	inter-chromosomal
2032	18	33778719	[33778652,33778720]	1	52399114	[52398990,52399116]	31	7	MOCOS	RAB3B	inter-chromosomal
12319	5	44811256	[44811111,44811258]	14	24784843	[24784841,24785152]	33	6	MRPS30	LTB4R	inter-chromosomal
11349	8	17168859	[17168859,17169145]	12	112498163	[112498072,112498164]	1	22	MTMR7	NAA25	inter-chromosomal
12751	20	23432453	[23432453,23432557]	14	73423094	[73423092,73423208]	30	7	CST11	DCAF4	inter-chromosomal
13957	15	65041630	[65041630,65041693]	6	15615630	[15615498,15615630]	42	1	RBPMS2	DTNBP1	inter-chromosomal
5537	7	102180462	[102180462,102180541]	10	5963221	[5963219,5963320]	35	4	POLR2J3;RASA4B	FBXO18	inter-chromosomal
21715	4	170508710	[170508710,170508766]	18	28909855	[28909855,28909999]	33	5	NEK1	DSG1	inter-chromosomal
19867	9	97200810	[97200683,97200810]	17	3384897	[3384896,3385051]	38	2	HIATL1	ASPA	inter-chromosomal
2761	6	42176596	[42176596,42176687]	1	117695991	[117695802,117695993]	32	5	MRPS10	VTCN1	inter-chromosomal
8767	11	113630931	[113630931,113631090]	19	18304674	[18304672,18304844]	27	7	ZW10	MPV17L2	inter-chromosomal
14771	15	90805901	[90805756,90805901]	8	143995379	[143995377,143995461]	37	2	TTLL13	GML	inter-chromosomal
6806	10	105038033	[105037659,105038033]	10	65369947	[65369945,65370094]	26	7	INA	REEP3	intra-chromosomal
26354	3	57233790	[57233790,57233977]	8	71496028	[71495885,71496032]	29	5	HESX1	TRAM1	inter-chromosomal
14090	15	74709932	[74709932,74710017]	6	129601206	[129601204,129601294]	33	3	SEMA7A	LAMA2	inter-chromosomal
9635	9	130430466	[130430359,130430467]	12	50295108	[50294933,50295109]	23	8	STXBP1	FAIM2	inter-chromosomal
29569	7	38398538	[38398538,38398719]	X	24745899	[24745898,24746053]	32	3	TRGV3	POLA1	inter-chromosomal
7994	11	43351515	[43351514,43351608]	6	13800573	[13800572,13800616]	38	0	API5	CCDC90A	inter-chromosomal
11890	13	32868707	[32868505,32868707]	16	27765488	[27765488,27765573]	29	4	FRY	KIAA0556	inter-chromosomal
26634	3	128514263	[128514086,128514263]	9	138416978	[138416978,138417004]	7	15	RAB7A	LCN1	inter-chromosomal
2740	3	170109048	[170108824,170109051]	1	115420715	[115420713,115420823]	26	5	SKIL	SYCP1	inter-chromosomal
21800	3	58395886	[58395813,58395886]	18	47320797	[47320696,47320799]	34	1	PXK	ACAA2	inter-chromosomal
20271	X	78618078	[78618077,78618188]	17	19316251	[19316250,19316457]	25	5	ITM2A	CTB-187M2.2;RNF112	inter-chromosomal
1772	7	63506002	[63505834,63506004]	1	40955201	[40955200,40955296]	25	5	RP11-3N2.13;ZNF727	ZNF642	inter-chromosomal
20263	17	18891560	[18891558,18891721]	X	200834	[200832,200981]	27	3	FAM83G	PLCXD1	inter-chromosomal
5582	10	18242466	[18242235,18242467]	5	134294730	[134294729,134294810]	23	5	SLC39A12	PCBD2	inter-chromosomal
22531	19	46288852	[46288852,46288966]	5	132018178	[132018177,132018278]	31	1	DMWD	IL4	inter-chromosomal
14587	4	76434030	[76434029,76434145]	15	83449019	[83448997,83449018]	10	11	RCHY1	FSD2	inter-chromosomal
8674	19	12845127	[12845126,12845321]	11	93834361	[93834361,93834501]	24	4	C19orf43	HEPHL1	inter-chromosomal
22721	20	42205019	[42204864,42205020]	19	56155919	[56155919,56156189]	24	4	SGK2	ZNF581	inter-chromosomal
9299	9	134323049	[134323047,134323188]	12	11081936	[11081835,11081936]	29	1	PRRC2B	PRH2	inter-chromosomal
31634	9	34648453	[34648331,34648453]	X	49346256	[49346254,49346376]	23	4	GALT;RP11-195F19.29	GAGE12H	inter-chromosomal
7609	11	3129001	[3129000,3129175]	7	93116319	[93116243,93116319]	19	6	OSBPL5	CALCR	inter-chromosomal
22090	19	14199692	[14199691,14199788]	2	86315792	[86315689,86315792]	25	3	SAMD1	POLR1A	inter-chromosomal
5533	10	4878001	[4877867,4878001]	20	37643523	[37643521,37643579]	16	7	AKR1E2	DHX35	inter-chromosomal
11575	15	76196444	[76196225,76196444]	12	133617871	[133617863,133618068]	17	6	FBXO22	ZNF84	inter-chromosomal
18034	X	49358846	[49358721,49358846]	16	20935322	[20935320,20935612]	21	4	GAGE2A	LYRM1	inter-chromosomal
19560	8	110986157	[110986155,110986359]	16	56667252	[56667249,56667318]	22	3	KCNV1;RP11-696P8.2	MT1M	inter-chromosomal
8345	11	65648991	[65648902,65648991]	6	30618771	[30618769,30618856]	28	0	CTSW	C6orf136	inter-chromosomal
5425	17	34538623	[34538484,34538621]	1	244217090	[244217090,244217517]	12	8	CCL4L1	ZNF238	inter-chromosomal
22066	7	102755507	[102755506,102755621]	19	12184846	[12184844,12184972]	22	3	NAPEPLD	ZNF844	inter-chromosomal
20399	2	31457714	[31457473,31457715]	17	27051911	[27051761,27051913]	21	3	EHD3	TLCD1	inter-chromosomal
22008	19	6433498	[6433497,6433748]	7	108119827	[108119628,108119827]	17	5	SLC25A41	PNPLA8	inter-chromosomal
21962	19	1754853	[1754734,1754855]	2	131840230	[131840150,131840232]	25	1	ONECUT3	FAM168B	inter-chromosomal
26320	3	53856518	[53856516,53856669]	5	19503218	[19503101,19503219]	17	4	CHDH	CDH18	inter-chromosomal
18977	2	143743590	[143743517,143743593]	16	28663278	[28663278,28663377]	7	9	KYNU	RP11-1348G14.2	inter-chromosomal
4781	4	185681511	[185681510,185681654]	1	200826434	[200826432,200826699]	16	4	ACSL1	CAMSAP2	inter-chromosomal
8814	11	118892596	[118892470,118892596]	16	1128842	[1128839,1129194]	16	4	TRAPPC4	SSTR5	inter-chromosomal
9089	8	143381847	[143381847,143381971]	12	6682435	[6682240,6682437]	16	4	TSNARE1	CHD4	inter-chromosomal
2585	1	104231816	[104231815,104231934]	11	116662611	[116662528,116662610]	18	3	AMY1B	APOA5	inter-chromosomal
29063	7	143039235	[143039022,143039235]	6	108544253	[108544154,108544253]	17	3	CLCN1	SNX3	inter-chromosomal
4577	6	42573597	[42573459,42573598]	1	166833158	[166833067,166833158]	21	1	UBR2	TADA1	inter-chromosomal
18725	2	143743590	[143743517,143743593]	16	28360562	[28360463,28360562]	7	8	KYNU	RP11-57A19.3	inter-chromosomal
7519	3	113514786	[113514723,113514787]	10	134910474	[134910474,134910605]	11	6	ATP6V1A	GPR123	inter-chromosomal
19501	16	49315113	[49315113,49315463]	5	140358534	[140358531,140358592]	14	4	CBLN1	PCDHA1;PCDHA10;PCDHA11;PCDHA12;PCDHA13;PCDHA2;PCDHA3;PCDHA4;PCDHA5;PCDHA6;PCDHA7;PCDHA8;PCDHA9;PCDHAC1;PCDHAC2	inter-chromosomal
4509	1	160811374	[160811374,160811669]	2	175304763	[175304626,175304764]	16	3	CD244	GPR155	inter-chromosomal
22041	19	10398082	[10397889,10398083]	8	145331180	[145331099,145331180]	18	2	ICAM4	AC145291.1	inter-chromosomal
8113	15	38229171	[38229048,38229172]	11	57114590	[57114590,57114667]	16	3	TMCO5A	P2RX3	inter-chromosomal
21632	9	138774662	[138774662,138774758]	18	163308	[163307,163401]	22	0	CAMSAP1	USP14	inter-chromosomal
20487	5	161281276	[161281164,161281276]	17	30510190	[30510188,30510291]	13	4	GABRA1	RHOT1	inter-chromosomal
7698	3	128840129	[128840129,128840269]	11	8123033	[8123031,8123186]	14	3	RAB43	TUB	inter-chromosomal
2128	17	56270283	[56270149,56270284]	1	62718881	[62718739,62718884]	16	2	EPX	KANK4	inter-chromosomal
2678	14	53224642	[53224590,53224642]	1	112019420	[112019418,112019489]	12	4	STYX	C1orf162	inter-chromosomal
19030	2	143743590	[143743515,143743593]	16	28777403	[28777403,28777502]	8	6	KYNU	CTB-134H23.1	inter-chromosomal
19080	2	143743590	[143743517,143743593]	16	29057331	[29057331,29057430]	6	7	KYNU	CTB-134H23.2	inter-chromosomal
18000	17	3582884	[3582882,3583078]	16	19455403	[19455401,19455572]	15	2	P2RX5;RP11-48B14.2	TMC5	inter-chromosomal
25025	2	230020534	[230020533,230020680]	5	10681281	[10681110,10681283]	15	2	PID1	DAP	inter-chromosomal
29153	6	133005474	[133005473,133005644]	8	6782449	[6782308,6782452]	11	4	VNN1	DEFA6	inter-chromosomal
13585	2	133425973	[133425972,133426101]	15	42158101	[42158008,42158102]	17	1	LYPD1	SPTBN5	inter-chromosomal
4300	1	154293736	[154293622,154293736]	2	165578821	[165578620,165578826]	15	2	AQP10	COBLL1	inter-chromosomal
10246	12	57036242	[57036242,57036364]	3	138423339	[138423285,138423339]	13	3	ATP5B	PIK3CB	inter-chromosomal
4607	9	27562379	[27562379,27562474]	1	168550290	[168550290,168550505]	9	5	C9orf72	XCL1	inter-chromosomal
696	1	9714256	[9714255,9714533]	20	62598876	[62598734,62598876]	9	5	C1orf200	ZNF512B	inter-chromosomal
13436	15	34388096	[34388093,34388186]	X	70357037	[70357035,70357130]	19	0	EMC7	MED12	inter-chromosomal
2628	19	47658470	[47658371,47658471]	1	110148721	[110148592,110148723]	8	5	SAE1	GNAT2	inter-chromosomal
11333	12	111537734	[111537733,111537920]	19	50979915	[50979788,50979915]	14	2	CUX2	EMC10;FAM71E1	inter-chromosomal
1841	Y	24028419	[24028419,24028529]	1	44401765	[44401763,44402083]	10	4	RBMY1D	ARTN	inter-chromosomal
20833	17	38061679	[38061679,38061751]	3	146309668	[146309507,146309671]	11	3	GSDMB	PLSCR5	inter-chromosomal
21657	20	62680512	[62680511,62680765]	18	9954050	[9954049,9954319]	13	2	SOX18	VAPA	inter-chromosomal
25906	22	37414794	[37414588,37414796]	X	153171870	[153171704,153171873]	10	3	TST	AVPR2	inter-chromosomal
25092	7	99672758	[99672756,99672884]	2	241402764	[241402763,241402918]	12	2	ZNF3	GPC1	inter-chromosomal
4184	1	150522752	[150522609,150522752]	16	31141338	[31141337,31141478]	6	5	ADAMTSL4;AL356356.1	KAT8	inter-chromosomal
20836	17	39521644	[39521644,39521805]	6	91278342	[91278276,91278345]	12	2	KRT33B	MAP3K7	inter-chromosomal
4687	10	54074845	[54074683,54074845]	1	178514348	[178514347,178514484]	10	3	DKK1	AL513013.1;C1orf220	inter-chromosomal
7326	16	20331584	[20331583,20331740]	10	102790141	[102790050,102790143]	12	2	GP2	PDZD7	inter-chromosomal
22043	19	10398082	[10397943,10398083]	8	145500292	[145500211,145500292]	8	4	ICAM4	BOP1	inter-chromosomal
8709	11	105481812	[105481635,105481813]	19	16301698	[16301696,16301953]	10	3	GRIA4	FAM32A	inter-chromosomal
12154	20	18724915	[18724815,18724916]	13	111315870	[111315797,111315870]	13	1	DTD1	CARS2	inter-chromosomal
1843	Y	24051960	[24051960,24052070]	1	44401765	[44401763,44401903]	5	5	RBMY1E	ARTN	inter-chromosomal
8816	11	118926782	[118926781,118926870]	14	22675741	[22675740,22675828]	15	0	HYOU1	TRAV34	inter-chromosomal
9092	3	110791024	[110790850,110791026]	12	6730630	[6730492,6730631]	10	2	PVRL3	LPAR5	inter-chromosomal
1776	1	41828016	[41827805,41828016]	19	55915846	[55915763,55915848]	10	2	FOXO6	UBE2S	inter-chromosomal
22568	5	131308417	[131308417,131308551]	19	49574135	[49573950,49574138]	6	4	ACSL6	KCNA7	inter-chromosomal
21309	4	171010412	[171010411,171010543]	17	57886157	[57886154,57886237]	9	2	AADAT	VMP1	inter-chromosomal
22004	19	5927979	[5927978,5928098]	3	57410868	[57410749,57410870]	7	3	RANBP3	DNAH12	inter-chromosomal
26771	3	170218898	[170218898,170219008]	X	106459901	[106459900,106459973]	11	1	SLC7A14	CXorf41	inter-chromosomal
1358	1	23340376	[23340373,23340500]	12	56705198	[56705038,56705200]	9	2	RP4-805N21.1	CNPY2;RP11-977G19.10	inter-chromosomal
9514	20	57088873	[57088874,57089043]	12	29509410	[29509315,29509411]	7	3	APCDD1L	ERGIC2	inter-chromosomal
11279	16	331925	[331830,331925]	12	101598343	[101598278,101598344]	13	0	ARHGDIG	SLC5A8	inter-chromosomal
30697	7	123185665	[123185664,123185730]	X	132826522	[132826397,132826524]	6	3	NDUFA5	GPC3	inter-chromosomal
19711	X	112048175	[112048174,112048320]	16	75257039	[75257037,75257117]	8	2	AMOT	CTRB1	inter-chromosomal
24880	2	198365962	[198365869,198365963]	2	198388348	[198388346,198388410]	12	0	HSPE1	MOB4	readthrough-intersecting
22018	9	114429226	[114429095,114429226]	19	7796205	[7796152,7796205]	6	3	DNAJC25;DNAJC25-GNG10;GNG10	CLEC4G	inter-chromosomal
12718	6	139487417	[139487412,139487512]	14	69257700	[69257700,69257867]	9	1	HECA	ZFP36L1	inter-chromosomal
2213	6	16145548	[16145475,16145548]	1	68896863	[68896778,68896863]	11	0	MYLIP	RPE65	inter-chromosomal
4832	19	14578453	[14578381,14578456]	1	203148713	[203148592,203148720]	7	2	PKN1	CHI3L1	inter-chromosomal
20571	17	34397918	[34397807,34397920]	7	92848764	[92848660,92848764]	9	1	CCL18	HEPACAM2	inter-chromosomal
12020	13	53419941	[53419941,53420061]	3	15676931	[15676929,15677070]	9	1	PCDH8	BTD	inter-chromosomal
698	11	66466110	[66466110,66466226]	1	9804063	[9803942,9804065]	7	2	SPTBN2	CLSTN1	inter-chromosomal
7215	9	27011966	[27011902,27011968]	10	93614786	[93614786,93614883]	7	2	IFT74	TNKS2	inter-chromosomal
22776	5	172410967	[172410814,172410968]	19	58549096	[58549095,58549262]	5	3	ATP6V0E1	ZSCAN1	inter-chromosomal
26865	3	193165995	[193165995,193166119]	5	134086449	[134086444,134086572]	5	3	ATP13A4	CAMLG	inter-chromosomal
11853	9	128092497	[128092357,128092499]	13	30062037	[30062034,30062142]	8	1	GAPVD1	MTUS2	inter-chromosomal
25126	8	41355180	[41355028,41355180]	20	3063824	[3063623,3063826]	2	4	GOLGA7	AVP	inter-chromosomal
30533	9	24544970	[24544968,24545061]	7	89939382	[89939381,89939471]	10	0	IZUMO3	C7orf63	inter-chromosomal
27719	X	151424250	[151424249,151424365]	4	176594987	[176594831,176594989]	6	2	GABRA3	GPM6A	inter-chromosomal
7474	2	240111529	[240111529,240111603]	10	124152696	[124152695,124152775]	10	0	HDAC4	PLEKHA1	inter-chromosomal
1575	9	140346817	[140346816,140346887]	1	32844440	[32844325,32844443]	4	3	NELF	BSDC1	inter-chromosomal
9771	17	40721624	[40721535,40721625]	12	53345265	[53345265,53345349]	10	0	MLX	KRT18	inter-chromosomal
7211	4	170663108	[170663108,170663197]	10	93390623	[93390532,93390623]	10	0	C4orf27	PPP1R3C	inter-chromosomal
8149	18	60985315	[60985314,60985513]	11	59861437	[59861436,59861535]	8	1	BCL2	MS4A2	inter-chromosomal
25216	20	23546611	[23546609,23546663]	X	70837309	[70837229,70837309]	9	0	CST9L	CXCR3	inter-chromosomal
2077	1	54722800	[54722799,54722862]	4	123814380	[123814267,123814382]	7	1	SSBP3	FGF2;NUDT6	inter-chromosomal
19736	16	83945972	[83945823,83945974]	X	48270838	[48270745,48270838]	6	1	MLYCD;RP11-505K9.4	SSX4B	inter-chromosomal
25933	22	41188529	[41188532,41188664]	X	152483075	[152482881,152483078]	4	2	SLC25A17	MAGEA1	inter-chromosomal
1734	11	112064717	[112064602,112064718]	1	40126935	[40126751,40126937]	4	2	BCO2	NT5C1A	inter-chromosomal
2583	1	104205397	[104205279,104205398]	11	116662611	[116662528,116662610]	4	2	AMY1A	APOA5	inter-chromosomal
25353	4	83349431	[83349431,83349599]	20	61845295	[61845216,61845297]	4	2	HNRPDL	YTHDF1	inter-chromosomal
19877	17	7611845	[7611761,7611846]	17	3848100	[3847998,3848100]	6	1	EFNB3	ATP2A3	intra-chromosomal
11277	12	100593008	[100592907,100593008]	3	138025322	[138025240,138025323]	6	1	ACTR6	NME9	inter-chromosomal
9271	12	10251407	[10251406,10251477]	22	39883352	[39883349,39883416]	7	0	CLEC1A	MGAT3	inter-chromosomal
2125	11	551302	[551131,551302]	1	61920975	[61920974,61921178]	3	2	LRRC56	NFIA	inter-chromosomal
4563	1	165514155	[165514066,165514155]	4	120079177	[120079174,120079258]	7	0	LRRC52	MYOZ2	inter-chromosomal
4779	1	200617567	[200617566,200617695]	14	75537258	[75537256,75537471]	5	1	DDX59	ZC2HC1C	inter-chromosomal
15514	6	45390694	[45390554,45390695]	16	4837668	[4837481,4837670]	4	1	RUNX2	SEPT12	inter-chromosomal
7988	3	178543546	[178543410,178543548]	11	36422547	[36422545,36422632]	4	1	KCNMB2	PRR5L	inter-chromosomal
4613	5	161116175	[161116009,161116175]	1	169836114	[169836037,169836116]	4	1	GABRA6	SCYL3	inter-chromosomal
26052	7	5756347	[5756347,5756380]	22	50926315	[50926313,50926401]	6	0	RNF216	MIOX	inter-chromosomal
25485	9	3346667	[3346666,3346764]	21	46229033	[46228973,46229033]	2	2	RFX3	SUMO3	inter-chromosomal
5539	7	102279570	[102279570,102279621]	10	5963221	[5963219,5963308]	4	1	POLR2J2;RASA4;UPK3BL	FBXO18	inter-chromosomal
2620	1	109608757	[109608755,109608843]	4	15938275	[15938192,15938276]	5	0	TAF13	FGFBP1	inter-chromosomal
2512	7	100479862	[100479784,100479862]	1	101377668	[101377667,101377748]	5	0	SRRT	SLC30A7	inter-chromosomal
