"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","ALDH9A1:NANOGNB","chr1",165651344,"chr12",7926396,Inf,"246",54,FALSE,TRUE,TRUE,"Locus_16_Transcript_69/90_Confidence_0.015_Length_656",322,"HighConfidence","-"
"jaffa-direct","BMS1:PTBP3","chr10",43315872,"chr9",114990752,Inf,"231",61,FALSE,TRUE,TRUE,"Locus_17_Transcript_90/112_Confidence_0.072_Length_8769",2807,"HighConfidence","-"
"jaffa-direct","FAM126A:STYX","chr7",23030680,"chr14",53211570,Inf,"245",46,TRUE,TRUE,TRUE,"Locus_613_Transcript_10/15_Confidence_0.087_Length_1589",229,"HighConfidence","-"
"jaffa-direct","KIF2C:PRDM2","chr1",45223643,"chr1",14068500,31155.142,"225",57,FALSE,TRUE,TRUE,"Locus_622_Transcript_5/14_Confidence_0.163_Length_1948",1322,"HighConfidence","-"
"jaffa-direct","TATDN2:NMNAT2","chr3",10318172,"chr1",183262928,Inf,"218",64,FALSE,TRUE,TRUE,"Locus_1_Transcript_560/1319_Confidence_0.012_Length_16958",2366,"HighConfidence","-"
"jaffa-direct","BPNT1:ZNF354A","chr1",220242726,"chr5",178140622,Inf,"231",50,TRUE,TRUE,TRUE,"Locus_202_Transcript_13/21_Confidence_0.164_Length_984",394,"HighConfidence","-"
"jaffa-direct","UTF1:SLC35F1","chr10",135044342,"chr6",118606347,Inf,"218",60,TRUE,TRUE,TRUE,"Locus_442_Transcript_3/13_Confidence_0.076_Length_1902",319,"HighConfidence","-"
"jaffa-direct","FCER1A:RFTN2","chr1",159273972,"chr2",198480703,Inf,"225",52,FALSE,TRUE,TRUE,"Locus_4633_Transcript_2/4_Confidence_0.500_Length_820",261,"HighConfidence","-"
"jaffa-direct","RTP1:LAMC3","chr3",186915575,"chr9",133960911,Inf,"208",69,FALSE,TRUE,TRUE,"Locus_417_Transcript_5/28_Confidence_0.030_Length_2319",2017,"HighConfidence","-"
"jaffa-direct","SNX9:ZNF623","chr6",158331057,"chr8",144732068,Inf,"218",45,FALSE,TRUE,TRUE,"Locus_204_Transcript_10/13_Confidence_0.296_Length_3811",1333,"HighConfidence","-"
"jaffa-direct","CCDC173:ZNF428","chr2",170531377,"chr19",44112259,Inf,"55",201,FALSE,TRUE,TRUE,"Locus_74_Transcript_10/27_Confidence_0.245_Length_1308",735,"HighConfidence","-"
"jaffa-direct","YRDC:KCNH7","chr1",38272773,"chr2",163292107,Inf,"184",52,TRUE,TRUE,TRUE,"Locus_927_Transcript_11/16_Confidence_0.111_Length_2968",509,"HighConfidence","-"
"jaffa-direct","C4orf21:LILRB4","chr4",113544973,"chr19",55177691,Inf,"178",56,FALSE,TRUE,TRUE,"Locus_590_Transcript_3/5_Confidence_0.714_Length_550",118,"HighConfidence","-"
"jaffa-direct","SCRN1:PRSS45","chr7",29966068,"chr3",46784572,Inf,"184",49,FALSE,TRUE,TRUE,"Locus_959_Transcript_3/10_Confidence_0.444_Length_879",541,"HighConfidence","-"
"jaffa-direct","CHDH:CXorf28","chr3",53852965,"chrX",3190338,Inf,"179",51,FALSE,TRUE,TRUE,"Locus_707_Transcript_1/2_Confidence_1.000_Length_2539",1804,"HighConfidence","-"
"jaffa-direct","RHAG:KIAA0753","chr6",49574561,"chr17",6515468,Inf,"180",41,FALSE,TRUE,TRUE,"Locus_1724_Transcript_2/2_Confidence_0.000_Length_3063",1117,"HighConfidence","-"
"jaffa-direct","CETP:BRD3","chr16",57015137,"chr9",136917565,Inf,"169",45,FALSE,TRUE,TRUE,"Locus_3338_Transcript_1/3_Confidence_0.917_Length_4418",2093,"HighConfidence","-"
"jaffa-direct","TMPRSS3:CD164","chr21",43809038,"chr6",109690220,Inf,"160",46,TRUE,TRUE,TRUE,"Locus_818_Transcript_7/10_Confidence_0.279_Length_3342",2500,"HighConfidence","-"
"jaffa-direct","RFX5:GOLGA8H","chr1",151316893,"chr15",30898046,Inf,"165",40,FALSE,TRUE,TRUE,"Locus_597_Transcript_10/20_Confidence_0.301_Length_8315",334,"HighConfidence","-"
"jaffa-direct","FANCM:MAT2B","chr14",45668138,"chr5",162939008,Inf,"159",46,FALSE,TRUE,TRUE,"Locus_3129_Transcript_4/4_Confidence_0.167_Length_2481",580,"HighConfidence","-"
"jaffa-direct","FGF2:TSPAN14","chr4",123748507,"chr10",82273775,Inf,"162",43,FALSE,TRUE,TRUE,"Locus_1588_Transcript_2/21_Confidence_0.111_Length_1032",504,"HighConfidence","-"
"jaffa-direct","CSN1S1:LYRM2","chr4",70800428,"chr6",90347072,Inf,"132",61,FALSE,TRUE,TRUE,"Locus_331_Transcript_4/6_Confidence_0.400_Length_499",394,"HighConfidence","-"
"jaffa-direct","WDR62:TLR7","chr19",36562618,"chrX",12903631,Inf,"150",38,FALSE,TRUE,TRUE,"Locus_2761_Transcript_9/14_Confidence_0.127_Length_4728",1077,"HighConfidence","-"
"jaffa-direct","TRAV22:RP11-474G23.1","chr14",22539004,"chr2",68413784,Inf,"164",23,TRUE,TRUE,TRUE,"Locus_4_Transcript_25/27_Confidence_0.252_Length_5254",184,"HighConfidence","-"
"jaffa-direct","TMEM64:VPREB3","chr8",91657339,"chr22",24095337,Inf,"142",41,FALSE,TRUE,TRUE,"Locus_501_Transcript_1/33_Confidence_0.031_Length_1045",640,"HighConfidence","-"
"jaffa-direct","ICOSLG:UGT2B7","chr21",45656750,"chr4",69978175,Inf,"128",53,FALSE,TRUE,TRUE,"Locus_14_Transcript_11/19_Confidence_0.125_Length_1060",527,"HighConfidence","-"
"jaffa-direct","NR4A1:KPRP","chr12",52449943,"chr1",152732037,Inf,"132",47,FALSE,TRUE,TRUE,"Locus_2210_Transcript_4/4_Confidence_0.174_Length_3727",1236,"HighConfidence","-"
"jaffa-direct","VPS18:IGHA2","chr15",41188277,"chr14",106053668,Inf,"147",31,FALSE,TRUE,TRUE,"Locus_5487_Transcript_4/4_Confidence_0.083_Length_1015",572,"HighConfidence","-"
"jaffa-direct","CST11:MFSD2A","chr20",23433221,"chr1",40432483,Inf,"134",40,FALSE,TRUE,TRUE,"Locus_520_Transcript_5/5_Confidence_0.333_Length_1447",261,"HighConfidence","-"
"jaffa-direct","YLPM1:E2F7","chr14",75249028,"chr12",77444524,Inf,"131",36,FALSE,TRUE,TRUE,"Locus_1092_Transcript_2/9_Confidence_0.550_Length_7113",2404,"HighConfidence","-"
"jaffa-direct","KATNA1:PCDH15","chr6",149944239,"chr10",55892767,Inf,"132",35,FALSE,TRUE,TRUE,"Locus_71_Transcript_11/14_Confidence_0.361_Length_2732",2153,"HighConfidence","-"
"jaffa-direct","ZKSCAN1:ARHGEF2","chr7",99627575,"chr1",155935203,Inf,"141",24,FALSE,TRUE,TRUE,"Locus_195_Transcript_11/51_Confidence_0.027_Length_553",222,"HighConfidence","-"
"jaffa-direct","PLA2G3:NDUFC2-KCTD14","chr22",31534262,"chr11",77728316,Inf,"119",39,FALSE,TRUE,TRUE,"Locus_585_Transcript_1/6_Confidence_0.550_Length_2591",1035,"HighConfidence","-"
"jaffa-direct","YIPF5:CHST3","chr5",143549410,"chr10",73766930,Inf,"123",32,TRUE,TRUE,TRUE,"Locus_1030_Transcript_1/9_Confidence_0.111_Length_2475",2232,"HighConfidence","-"
"jaffa-direct","DDX19B:SLC13A5","chr16",70363971,"chr17",6610097,Inf,"128",24,TRUE,TRUE,TRUE,"Locus_536_Transcript_19/35_Confidence_0.313_Length_1419",312,"HighConfidence","-"
"jaffa-direct","EHBP1:RP5-966M1.6","chr2",62934430,"chr3",52867446,Inf,"124",27,FALSE,TRUE,TRUE,"Locus_3843_Transcript_1/4_Confidence_0.833_Length_1241",925,"HighConfidence","-"
"jaffa-direct","KCND1:CAMK4","chrX",48823168,"chr5",110679722,Inf,"123",23,FALSE,TRUE,TRUE,"Locus_2755_Transcript_4/7_Confidence_0.444_Length_1837",312,"HighConfidence","-"
"jaffa-direct","RP2:C12orf66","chrX",46719537,"chr12",64609743,Inf,"103",42,TRUE,TRUE,TRUE,"Locus_432_Transcript_3/14_Confidence_0.276_Length_3170",1044,"HighConfidence","-"
"jaffa-direct","SSBP3:VASH1","chr1",54717467,"chr14",77245289,Inf,"116",26,FALSE,TRUE,TRUE,"Locus_757_Transcript_8/10_Confidence_0.375_Length_1591",561,"HighConfidence","-"
"jaffa-direct","IGF1:VSX2","chr12",102869421,"chr14",74711868,Inf,"110",28,FALSE,TRUE,TRUE,"Locus_1629_Transcript_1/5_Confidence_0.412_Length_2875",425,"HighConfidence","-"
"jaffa-direct","NR3C2:AKNA","chr4",149181118,"chr9",117129977,Inf,"100",31,TRUE,TRUE,TRUE,"Locus_1_Transcript_878/1319_Confidence_0.002_Length_3380",1948,"HighConfidence","-"
"jaffa-direct","SNRPD1:UFM1","chr18",19202762,"chr13",38928376,Inf,"104",26,FALSE,TRUE,TRUE,"Locus_4675_Transcript_1/5_Confidence_0.273_Length_985",732,"HighConfidence","-"
"jaffa-direct","RP11-215A19.2:ZNF630","chr4",187476336,"chrX",47920324,Inf,"106",24,FALSE,TRUE,TRUE,"Locus_195_Transcript_51/51_Confidence_0.000_Length_1236",386,"HighConfidence","-"
"jaffa-direct","MFF:FLYWCH1","chr2",228197304,"chr16",2980411,Inf,"103",22,FALSE,TRUE,TRUE,"Locus_886_Transcript_20/26_Confidence_0.338_Length_1861",855,"HighConfidence","-"
"jaffa-direct","FMR1:CYB5R2","chrX",147009911,"chr11",7690565,Inf,"99",26,TRUE,TRUE,TRUE,"Locus_4657_Transcript_10/19_Confidence_0.225_Length_1218",375,"HighConfidence","-"
"jaffa-direct","SIGLEC9:ADORA3","chr19",51629132,"chr1",112029274,Inf,"99",25,TRUE,TRUE,TRUE,"Locus_504_Transcript_20/37_Confidence_0.228_Length_870",625,"HighConfidence","-"
"jaffa-direct","UBTD1:GSTM3","chr10",99259030,"chr1",110282530,Inf,"91",28,FALSE,TRUE,TRUE,"Locus_628_Transcript_32/34_Confidence_0.152_Length_2175",406,"HighConfidence","-"
"jaffa-direct","LIN28A:C4orf51","chr1",26755078,"chr4",146648063,Inf,"80",33,FALSE,TRUE,TRUE,"Locus_101_Transcript_1/9_Confidence_0.257_Length_3367",533,"HighConfidence","-"
"jaffa-direct","DDX19A:SLC13A5","chr16",70400764,"chr17",6610097,Inf,"83",26,TRUE,TRUE,TRUE,"Locus_536_Transcript_18/35_Confidence_0.374_Length_2161",440,"HighConfidence","-"
"jaffa-direct","DNAJC3:AGFG1","chr13",96361591,"chr2",228356263,Inf,"51",56,FALSE,TRUE,TRUE,"Locus_354_Transcript_6/10_Confidence_0.367_Length_2201",1903,"HighConfidence","-"
"jaffa-direct","RAB2B:FAM169B","chr14",21944986,"chr15",98995239,Inf,"90",13,TRUE,TRUE,TRUE,"Locus_3918_Transcript_4/4_Confidence_0.333_Length_1057",132,"HighConfidence","-"
"jaffa-direct","C1orf94:CDH23","chr1",34673835,"chr10",73439144,Inf,"83",16,TRUE,TRUE,TRUE,"Locus_438_Transcript_15/18_Confidence_0.239_Length_7557",1491,"HighConfidence","-"
"jaffa-direct","MRPL54:CCDC144NL","chr19",3762816,"chr17",20768822,Inf,"78",16,TRUE,TRUE,TRUE,"Locus_459_Transcript_4/15_Confidence_0.048_Length_624",484,"HighConfidence","-"
"jaffa-direct","PHF21A:KCNV2","chr11",46105717,"chr9",2729446,Inf,"85",8,TRUE,TRUE,TRUE,"Locus_869_Transcript_2/11_Confidence_0.308_Length_878",287,"HighConfidence","-"
"jaffa-direct","CA2:SUN5","chr8",86386645,"chr20",31589084,Inf,"67",19,FALSE,TRUE,TRUE,"Locus_2067_Transcript_2/6_Confidence_0.667_Length_1022",674,"HighConfidence","-"
"jaffa-direct","TNFSF12:TAF12","chr17",7452629,"chr1",28939873,Inf,"71",12,TRUE,TRUE,TRUE,"Locus_581_Transcript_2/11_Confidence_0.246_Length_982",179,"HighConfidence","-"
"jaffa-direct","WWP1:TMEM101","chr8",87460510,"chr17",42092523,Inf,"63",16,FALSE,TRUE,TRUE,"Locus_145_Transcript_11/36_Confidence_0.042_Length_2263",1686,"HighConfidence","-"
"jaffa-direct","FAM209B:LRP8","chr20",55108646,"chr1",53755361,Inf,"62",14,FALSE,TRUE,TRUE,"Locus_583_Transcript_4/12_Confidence_0.231_Length_2330",422,"HighConfidence","-"
"jaffa-direct","ZNF689:C19orf70","chr16",30621158,"chr19",5679407,Inf,"59",11,FALSE,TRUE,TRUE,"Locus_18959_Transcript_1/1_Confidence_0.875_Length_274",103,"HighConfidence","-"
"jaffa-direct","ATP6AP2:GPC1","chrX",40457986,"chr2",241405475,Inf,"63",7,FALSE,TRUE,TRUE,"Locus_413_Transcript_4/9_Confidence_0.200_Length_2469",2277,"HighConfidence","-"
"jaffa-direct","VCL:KIAA0556","chr10",75874657,"chr16",27788931,Inf,"49",18,TRUE,TRUE,TRUE,"Locus_1178_Transcript_1/17_Confidence_0.271_Length_2975",929,"HighConfidence","-"
"jaffa-direct","TSC22D2:WDR96","chr3",150129095,"chr10",105903397,Inf,"46",20,TRUE,TRUE,TRUE,"Locus_294_Transcript_7/15_Confidence_0.135_Length_4278",1304,"HighConfidence","-"
"jaffa-direct","EEA1:KRT24","chr12",93285405,"chr17",38856635,Inf,"49",16,TRUE,TRUE,TRUE,"Locus_1903_Transcript_11/13_Confidence_0.062_Length_1335",382,"HighConfidence","-"
"jaffa-direct","VENTX:PRR25","chr10",135051659,"chr16",857472,Inf,"39",19,FALSE,TRUE,TRUE,"Locus_324_Transcript_5/6_Confidence_0.024_Length_1493",741,"HighConfidence","-"
"jaffa-direct","FNDC1:SLC6A18","chr6",159677663,"chr5",1239565,Inf,"45",10,FALSE,TRUE,TRUE,"Locus_426_Transcript_8/8_Confidence_0.243_Length_6321",1137,"HighConfidence","-"
"jaffa-direct","ANO1:KXD1","chr11",69962605,"chr19",18675679,Inf,"41",13,FALSE,TRUE,TRUE,"Locus_3735_Transcript_2/13_Confidence_0.296_Length_1504",318,"HighConfidence","-"
"jaffa-direct","SYNJ1:ZFP64","chr21",34018703,"chr20",50769967,Inf,"44",9,TRUE,TRUE,TRUE,"Locus_539_Transcript_3/50_Confidence_0.162_Length_4750",3321,"HighConfidence","-"
"jaffa-direct","PAQR5:MICAL2","chr15",69677221,"chr11",12183626,Inf,"38",13,FALSE,TRUE,TRUE,"Locus_1139_Transcript_1/15_Confidence_0.082_Length_1157",387,"HighConfidence","-"
"jaffa-direct","SULF2:AC018755.1","chr20",46288143,"chr19",52096304,Inf,"43",6,FALSE,TRUE,TRUE,"Locus_447_Transcript_7/17_Confidence_0.375_Length_4197",3130,"HighConfidence","-"
"jaffa-direct","DGKB:PCBP2","chr7",14669861,"chr12",53853056,Inf,"46",3,TRUE,TRUE,TRUE,"Locus_1_Transcript_635/1319_Confidence_0.002_Length_4573",4268,"HighConfidence","-"
"jaffa-direct","PCED1A:FKBP8","chr20",2820435,"chr19",18649246,Inf,"33",13,FALSE,TRUE,TRUE,"Locus_272_Transcript_7/12_Confidence_0.167_Length_1568",1098,"HighConfidence","-"
"jaffa-direct","PTF1A:AP003068.23","chr10",23482243,"chr11",64948543,Inf,"38",5,TRUE,TRUE,TRUE,"Locus_128_Transcript_9/14_Confidence_0.209_Length_1803",1014,"HighConfidence","-"
"jaffa-direct","MOGAT1:PIH1D3","chr2",223554188,"chrX",106482152,Inf,"29",14,FALSE,TRUE,TRUE,"Locus_1_Transcript_925/1319_Confidence_0.001_Length_912",446,"HighConfidence","-"
"jaffa-direct","ASXL1:CHCHD10","chr20",30959677,"chr22",24108483,Inf,"16",26,FALSE,TRUE,TRUE,"Locus_16_Transcript_85/90_Confidence_0.022_Length_521",394,"HighConfidence","-"
"jaffa-direct","SH3RF3:HOXB3","chr2",110015399,"chr17",46629722,Inf,"34",8,TRUE,TRUE,TRUE,"Locus_1064_Transcript_3/16_Confidence_0.118_Length_2130",638,"HighConfidence","-"
"jaffa-direct","A1CF:ORAI1","chr10",52595834,"chr12",122078947,Inf,"34",7,FALSE,TRUE,TRUE,"Locus_128_Transcript_4/14_Confidence_0.186_Length_3327",2536,"HighConfidence","-"
"jaffa-direct","C21orf128:TEAD4","chr21",43528406,"chr12",3126564,Inf,"28",11,TRUE,TRUE,TRUE,"Locus_589_Transcript_5/6_Confidence_0.188_Length_1379",1140,"HighConfidence","-"
"jaffa-direct","ACTR8:ARHGEF9","chr3",53909975,"chrX",62875617,Inf,"35",4,FALSE,TRUE,TRUE,"Locus_1_Transcript_743/1319_Confidence_0.001_Length_957",161,"HighConfidence","-"
"jaffa-direct","DDX19B:NUDT5","chr16",70367062,"chr10",12219899,Inf,"28",10,TRUE,TRUE,TRUE,"Locus_536_Transcript_8/35_Confidence_0.393_Length_2257",795,"HighConfidence","-"
"jaffa-direct","CPXM1:HOXC4","chr20",2779372,"chr12",54448634,Inf,"29",9,TRUE,TRUE,TRUE,"Locus_57_Transcript_30/36_Confidence_0.162_Length_4899",341,"HighConfidence","-"
"jaffa-direct","SLC38A9:PBK","chr5",54952543,"chr8",27678211,Inf,"23",15,FALSE,TRUE,TRUE,"Locus_464_Transcript_4/12_Confidence_0.148_Length_1755",509,"HighConfidence","-"
"jaffa-direct","APOC4-APOC2:XAGE1A","chr19",45451790,"chrX",52258715,Inf,"28",9,FALSE,TRUE,TRUE,"Locus_646_Transcript_19/25_Confidence_0.074_Length_517",269,"HighConfidence","-"
"jaffa-direct","LSM4:CLDN2","chr19",18423414,"chrX",106171281,Inf,"28",7,TRUE,TRUE,TRUE,"Locus_1959_Transcript_14/15_Confidence_0.289_Length_3203",2809,"HighConfidence","-"
"jaffa-direct","PUS1:IZUMO3","chr12",132416857,"chr9",24544279,Inf,"26",7,FALSE,TRUE,TRUE,"Locus_4778_Transcript_2/2_Confidence_0.286_Length_979",582,"HighConfidence","-"
"jaffa-direct","KCNQ1:SLURP1","chr11",2606537,"chr8",143823340,Inf,"25",7,FALSE,TRUE,TRUE,"Locus_1967_Transcript_4/6_Confidence_0.267_Length_1473",1020,"HighConfidence","-"
"jaffa-direct","CPNE2:RNF165","chr16",57159905,"chr18",44030667,Inf,"22",8,FALSE,TRUE,TRUE,"Locus_940_Transcript_3/7_Confidence_0.207_Length_4696",4043,"HighConfidence","-"
"jaffa-direct","ANO5:ARHGAP11A","chr11",22242756,"chr15",32925264,Inf,"20",8,FALSE,TRUE,TRUE,"Locus_1_Transcript_956/1319_Confidence_0.001_Length_1133",524,"HighConfidence","-"
"jaffa-direct","ODF1:AFMID","chr8",103572800,"chr17",76187051,Inf,"20",8,FALSE,TRUE,TRUE,"Locus_805_Transcript_2/11_Confidence_0.400_Length_1170",595,"HighConfidence","-"
"jaffa-direct","ATXN7L1:RP11-574K11.31","chr7",105258239,"chr10",75563774,Inf,"15",12,FALSE,TRUE,TRUE,"Locus_271_Transcript_5/8_Confidence_0.100_Length_1958",609,"HighConfidence","-"
"jaffa-direct","FNDC4:COL4A2","chr2",27717414,"chr13",111098176,Inf,"18",8,FALSE,TRUE,TRUE,"Locus_567_Transcript_4/4_Confidence_0.220_Length_5477",459,"HighConfidence","-"
"jaffa-direct","SDR9C7:GPLD1","chr12",57323174,"chr6",24467047,Inf,"23",2,FALSE,TRUE,TRUE,"Locus_151_Transcript_1/7_Confidence_0.385_Length_3564",2697,"HighConfidence","-"
"jaffa-direct","AP4B1:PFKFB3","chr1",114447227,"chr10",6262621,Inf,"18",6,TRUE,TRUE,TRUE,"Locus_758_Transcript_4/6_Confidence_0.400_Length_1401",224,"HighConfidence","-"
"jaffa-direct","ASIP:BAMBI","chr20",32848340,"chr10",28970912,Inf,"22",2,TRUE,TRUE,TRUE,"Locus_547_Transcript_7/8_Confidence_0.500_Length_1324",1154,"HighConfidence","-"
"jaffa-direct","YWHAE:OPA3","chr17",1257505,"chr19",46057169,Inf,"20",3,TRUE,TRUE,TRUE,"Locus_1564_Transcript_7/10_Confidence_0.455_Length_1815",954,"HighConfidence","-"
"jaffa-direct","SF3B14:TRDV1","chr2",24291191,"chr14",22564599,Inf,"21",2,FALSE,TRUE,TRUE,"Locus_3355_Transcript_1/3_Confidence_0.500_Length_792",290,"HighConfidence","-"
"jaffa-direct","PRRG2:EDNRB","chr19",50086974,"chr13",78472469,Inf,"14",8,TRUE,TRUE,TRUE,"Locus_546_Transcript_6/6_Confidence_0.329_Length_3250",2850,"HighConfidence","-"
"jaffa-direct","KLC4:MMP21","chr6",43039993,"chr10",127459160,Inf,"18",4,FALSE,TRUE,TRUE,"Locus_1171_Transcript_5/5_Confidence_0.222_Length_2510",1570,"HighConfidence","-"
"jaffa-direct","TM4SF2:UGT3A2","chrX",37285253,"chr5",36038118,Inf,"14",6,FALSE,TRUE,TRUE,"Locus_2676_Transcript_5/8_Confidence_0.214_Length_1116",276,"HighConfidence","-"
"jaffa-direct","LIMS3:AC011997.1","chr2",110656487,"chr2",198638740,87982.254,"16",2,FALSE,TRUE,FALSE,"Locus_8260_Transcript_3/3_Confidence_0.250_Length_910",198,"HighConfidence","-"
"jaffa-direct","ZNF687:CDC42","chr1",151261182,"chr1",22408215,128852.962,"13",5,FALSE,TRUE,TRUE,"Locus_1138_Transcript_33/38_Confidence_0.079_Length_4182",2291,"HighConfidence","-"
"jaffa-direct","CDPF1:NCK2","chr22",46644069,"chr2",106509438,Inf,"10",7,FALSE,TRUE,TRUE,"Locus_801_Transcript_2/6_Confidence_0.571_Length_1391",111,"HighConfidence","-"
"jaffa-direct","ADRA1A:DNALI1","chr8",26627798,"chr1",38023204,Inf,"12",5,TRUE,TRUE,TRUE,"Locus_1026_Transcript_4/8_Confidence_0.158_Length_3939",379,"HighConfidence","-"
"jaffa-direct","NFE2:MRPS18A","chr12",54688919,"chr6",43646362,Inf,"12",4,TRUE,TRUE,TRUE,"Locus_431_Transcript_6/16_Confidence_0.347_Length_2993",2371,"HighConfidence","-"
"jaffa-direct","TAX1BP3:GALE","chr17",3571782,"chr1",24124361,Inf,"11",4,TRUE,TRUE,TRUE,"Locus_2931_Transcript_4/4_Confidence_0.000_Length_731",538,"HighConfidence","-"
"jaffa-direct","GYPA:GAL3ST3","chr4",145038007,"chr11",65812998,Inf,"14",1,TRUE,TRUE,TRUE,"Locus_1514_Transcript_5/10_Confidence_0.526_Length_1911",222,"HighConfidence","-"
"jaffa-direct","QPCTL:INSL4","chr19",46201957,"chr9",5233654,Inf,"12",1,FALSE,TRUE,TRUE,"Locus_561_Transcript_9/12_Confidence_0.203_Length_1142",971,"HighConfidence","-"
"jaffa-direct","TRIM2:SYP","chr4",154245300,"chrX",49055492,Inf,"11",2,TRUE,TRUE,TRUE,"Locus_4787_Transcript_8/9_Confidence_0.250_Length_1959",731,"HighConfidence","-"
"jaffa-direct","ARL3:ISG20","chr10",104445573,"chr15",89182574,Inf,"10",2,TRUE,TRUE,TRUE,"Locus_1_Transcript_717/1319_Confidence_0.000_Length_823",630,"HighConfidence","-"
"jaffa-direct","DUOXA2:ZBTB1","chr15",45406950,"chr14",64988205,Inf,"11",1,TRUE,TRUE,TRUE,"Locus_7293_Transcript_3/3_Confidence_0.000_Length_1070",817,"HighConfidence","-"
"jaffa-direct","C9orf135:FIS1","chr9",72459541,"chr7",100884187,Inf,"9",3,FALSE,TRUE,TRUE,"Locus_4747_Transcript_3/4_Confidence_0.167_Length_662",477,"HighConfidence","-"
"jaffa-direct","RGL4:FAM228B","chr22",24039432,"chr2",24392225,Inf,"8",2,FALSE,TRUE,TRUE,"Locus_14635_Transcript_1/2_Confidence_0.333_Length_491",218,"HighConfidence","-"
"jaffa-direct","PRPF40A:FIG4","chr2",153573870,"chr6",110036281,Inf,"6",3,TRUE,TRUE,TRUE,"Locus_1003_Transcript_2/2_Confidence_0.400_Length_1252",354,"HighConfidence","-"
"jaffa-direct","KIAA1257:SEMA3E","chr3",128695822,"chr7",83014749,Inf,"7",2,FALSE,TRUE,TRUE,"Locus_6715_Transcript_1/2_Confidence_0.333_Length_971",708,"HighConfidence","-"
"jaffa-direct","ZFP57:MUC3A","chr6",29643163,"chr7",100549481,Inf,"7",2,TRUE,TRUE,TRUE,"Locus_3060_Transcript_3/4_Confidence_0.111_Length_433",141,"HighConfidence","-"
"jaffa-direct","PTPN9:CLDN18","chr15",75815462,"chr3",137742500,Inf,"5",2,FALSE,TRUE,TRUE,"Locus_893_Transcript_2/3_Confidence_0.400_Length_622",235,"HighConfidence","-"
"jaffa-direct","SLC6A2:WNK1","chr16",55703608,"chr12",998306,Inf,"5",1,FALSE,TRUE,TRUE,"Locus_465_Transcript_5/7_Confidence_0.203_Length_4652",272,"HighConfidence","-"
"jaffa-direct","NLRP7:CDT1","chr19",55445857,"chr16",88872429,Inf,"2",2,FALSE,TRUE,TRUE,"Locus_2249_Transcript_2/2_Confidence_0.000_Length_2660",113,"HighConfidence","-"
"jaffa-direct","COMMD3-BMI1:FAM166A","chr10",22618057,"chr9",140140305,Inf,"2",1,FALSE,TRUE,TRUE,"Locus_1586_Transcript_11/12_Confidence_0.105_Length_1382",941,"HighConfidence","-"
"jaffa-direct","SLC5A5:DNPH1","chr19",17985012,"chr6",43193881,Inf,"-",57,FALSE,TRUE,TRUE,"Locus_59_Transcript_32/66_Confidence_0.058_Length_861",97,"MediumConfidence","-"
"jaffa-direct","PLLP:GAGE12I","chr16",57292374,"chrX",49221261,Inf,"-",54,FALSE,TRUE,TRUE,"Locus_17_Transcript_65/112_Confidence_0.004_Length_1038",54,"MediumConfidence","-"
"jaffa-direct","ZNF721:SUCNR1","chr4",466364,"chr3",151598347,Inf,"-",33,FALSE,TRUE,TRUE,"Locus_190_Transcript_30/41_Confidence_0.023_Length_2969",39,"MediumConfidence","-"
"jaffa-direct","IL1RAP:NUTM2D","chr3",190338229,"chr10",89124578,Inf,"-",32,TRUE,TRUE,TRUE,"Locus_419_Transcript_4/11_Confidence_0.125_Length_973",64,"MediumConfidence","-"
"jaffa-direct","ABCD2:CCR2","chr12",40010790,"chr3",46398968,Inf,"-",25,FALSE,TRUE,TRUE,"Locus_418_Transcript_6/20_Confidence_0.043_Length_2645",2586,"MediumConfidence","-"
"jaffa-direct","NDUFAB1:TLK1","chr16",23596657,"chr2",171902872,Inf,"-",11,FALSE,TRUE,TRUE,"Locus_4_Transcript_10/27_Confidence_0.426_Length_4369",95,"MediumConfidence","-"
"jaffa-direct","PSMD9:RPL28","chr12",122353850,"chr19",55897718,Inf,"4",0,FALSE,TRUE,TRUE,"Locus_563_Transcript_5/11_Confidence_0.310_Length_761",193,"MediumConfidence","-"
"jaffa-direct","HS3ST5:ZNF467","chr6",114383903,"chr7",149463328,Inf,"-",4,FALSE,TRUE,TRUE,"Locus_11216_Transcript_1/4_Confidence_0.600_Length_1181",70,"MediumConfidence","-"
"jaffa-direct","SULT1A1:SGSM1","chr16",28620029,"chr22",25264690,Inf,"-",2,FALSE,TRUE,TRUE,"Locus_5515_Transcript_5/13_Confidence_0.522_Length_3034",2964,"MediumConfidence","-"
"jaffa-direct","NTN5:ZBTB10","chr19",49167018,"chr8",81430746,Inf,"-",1,TRUE,TRUE,TRUE,"Locus_471_Transcript_9/34_Confidence_0.010_Length_1170",99,"MediumConfidence","-"
"jaffa-direct","PAGR1:GLB1L2","chr16",29831223,"chr11",134212650,Inf,"6481",1690,NA,FALSE,TRUE,"Locus_468_Transcript_10/14_Confidence_0.333_Length_3470",2590,"LowConfidence","-"
"jaffa-direct","NAIF1:TADA2A","chr9",130828872,"chr17",35797840,Inf,"2106",580,NA,FALSE,TRUE,"Locus_603_Transcript_6/11_Confidence_0.351_Length_1394",664,"LowConfidence","-"
