#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_span	num_paired	genes_1	genes_2	fusion_class
13019	19	49547481	[49547235,49547482]	1	242287967	[242287770,242287967]	1	260	CGB5	PLD5	inter-chromosomal
43907	8	110986157	[110986153,110986386]	16	56667252	[56667249,56667317]	222	148	KCNV1;RP11-696P8.2	MT1M	inter-chromosomal
73640	7	123185665	[123185660,123185730]	X	132826522	[132826397,132826527]	336	88	NDUFA5	GPC3	inter-chromosomal
62717	3	20212535	[20212535,20212724]	4	129192568	[129192217,129192568]	104	201	SGOL1	PGRMC2	inter-chromosomal
40082	16	3434459	[3434458,3434668]	15	80191467	[80191311,80191469]	91	203	LA16c-306E5.2;ZNF434	ST20	inter-chromosomal
36659	9	77567102	[77567102,77567338]	14	94120282	[94120280,94120371]	148	164	C9orf40	UNC79	inter-chromosomal
72345	X	51808906	[51808904,51808985]	7	27672068	[27671955,27672068]	1	234	MAGED4B	HIBADH	inter-chromosomal
61715	4	1985323	[1985322,1985422]	22	24039358	[24039356,24039432]	155	154	WHSC2	RGL4	inter-chromosomal
74247	8	53571433	[53571428,53571536]	X	129318259	[129318255,129318498]	121	168	RB1CC1	RAB33A	inter-chromosomal
63412	3	53892845	[53892746,53892845]	5	140884731	[140884731,140885048]	1	222	IL17RB	PCDHGA1;PCDHGA10;PCDHGA11;PCDHGA12;PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB6;PCDHGB7;PCDHGC3;PCDHGC4;PCDHGC5	inter-chromosomal
44500	X	112048175	[112048174,112048320]	16	75239718	[75239640,75239722]	225	107	AMOT	CTRB2	inter-chromosomal
4404	18	33778719	[33778653,33778720]	1	52399114	[52398990,52399117]	101	167	MOCOS	RAB3B	inter-chromosomal
45343	17	7286408	[7286181,7286410]	2	24290721	[24290491,24290724]	82	177	TNK1	AC008073.5	inter-chromosomal
48211	17	73539289	[73539235,73539291]	2	26540430	[26540364,26540429]	1	215	LLGL2	GPR113	inter-chromosomal
13022	19	49527214	[49527213,49527450]	1	242383417	[242383290,242383423]	69	178	CGB	PLD5	inter-chromosomal
2014	1	179632626	[179632483,179632629]	1	22404922	[22404920,22405076]	91	161	TDRD5	CDC42	intra-chromosomal
32351	13	32868707	[32868505,32868707]	16	27765488	[27765487,27765573]	98	152	FRY	KIAA0556	inter-chromosomal
35093	14	39900768	[39900768,39900995]	5	127673814	[127673689,127673817]	109	147	FBXO33	FBN2	inter-chromosomal
61313	21	43693545	[43693413,43693547]	6	32159685	[32159486,32159686]	246	77	ABCG1	GPSM3	inter-chromosomal
24161	1	104231882	[104231882,104231934]	11	116662439	[116662302,116662439]	1	197	AMY1B	APOA5	inter-chromosomal
3849	Y	24051960	[24051960,24052070]	1	44401765	[44401762,44402053]	188	103	RBMY1E	ARTN	inter-chromosomal
28937	12	75895503	[75895500,75895596]	14	22554927	[22554925,22555195]	121	135	GLIPR1;KRR1	TRAV23DV6	inter-chromosomal
27121	12	52756035	[52756034,52756255]	2	237028836	[237028831,237029058]	77	156	KRT85	AGAP1	inter-chromosomal
72344	X	51808426	[51808423,51808517]	7	27672064	[27671955,27672064]	179	97	MAGED4B	HIBADH	inter-chromosomal
71716	6	133005474	[133005472,133005644]	8	6782449	[6782221,6782452]	54	154	VNN1	DEFA6	inter-chromosomal
30088	8	17166786	[17166785,17166835]	12	112498163	[112498074,112498165]	334	4	MTMR7	NAA25	inter-chromosomal
25268	12	7281299	[7281293,7281524]	7	22771025	[22771025,22771253]	47	141	RBP5	IL6	inter-chromosomal
49970	7	128496572	[128496571,128496880]	18	61325747	[61325746,61325864]	63	125	FLNC	SERPINB3	inter-chromosomal
25521	12	10251407	[10251406,10251612]	22	39883352	[39883349,39883593]	45	133	CLEC1A	MGAT3	inter-chromosomal
52964	19	41888826	[41888707,41888826]	8	144356890	[144356888,144356972]	73	110	TMEM91	GLI4;ZFP41	inter-chromosomal
8767	1	156500952	[156500951,156501039]	6	158480289	[158480284,158480512]	111	89	IQGAP3	SYNJ2	inter-chromosomal
3588	7	56021011	[56020872,56021011]	1	40769348	[40769202,40769351]	76	105	MRPS17;RP11-15K19.2	COL9A2	inter-chromosomal
13550	10	5041392	[5041391,5041470]	6	36291310	[36291070,36291313]	30	128	AKR1C2	C6orf222	inter-chromosomal
16064	10	105038033	[105037804,105038033]	10	65369947	[65369945,65370094]	62	104	INA	REEP3	intra-chromosomal
44502	X	112048175	[112048174,112048320]	16	75257039	[75257037,75257117]	20	123	AMOT	CTRB1	inter-chromosomal
17300	10	75758133	[75757904,75758135]	X	69645902	[69645897,69645961]	40	110	VCL	GDPD2	inter-chromosomal
45819	17	15492541	[15492284,15492543]	3	9419572	[9419503,9419572]	51	104	AC005838.2;CDRT1	THUMPD3	inter-chromosomal
25514	12	9980225	[9980077,9980231]	19	54933364	[54933362,54933584]	86	82	KLRF1	TTYH1	inter-chromosomal
34132	13	114128216	[114128216,114128554]	17	36889529	[36889529,36889819]	1	124	DCUN1D2	CISD3	inter-chromosomal
15232	18	32953420	[32953419,32953564]	10	45799948	[45799728,45799949]	98	75	ZNF396	OR13A1	inter-chromosomal
44702	16	83945972	[83945820,83945974]	X	48243471	[48243471,48243563]	46	99	MLYCD;RP11-505K9.4	SSX4	inter-chromosomal
46156	X	78618078	[78618075,78618188]	17	19316251	[19316250,19316457]	62	89	ITM2A	CTB-187M2.2;RNF112	inter-chromosomal
1373	1	13645092	[13644873,13645093]	18	10539985	[10539980,10540051]	10	115	PRAMEF15	NAPG	inter-chromosomal
2924	9	140346817	[140346816,140346887]	1	32844440	[32844325,32844443]	90	72	NELF	BSDC1	inter-chromosomal
5768	2	155566335	[155566115,155566335]	1	89251787	[89251786,89251896]	48	95	KCNJ3	PKN2	inter-chromosomal
3307	4	36296661	[36296427,36296661]	1	37945891	[37945888,37946030]	62	87	DTHD1	ZC3H12A	inter-chromosomal
46711	17	33460358	[33460358,33460522]	4	76488420	[76488420,76488555]	19	107	NLE1	C4orf26	inter-chromosomal
27156	16	12061427	[12061422,12061656]	12	52946421	[52946420,52946654]	38	97	TNFRSF17	KRT71	inter-chromosomal
36075	20	23432453	[23432453,23432557]	14	73423094	[73423092,73423208]	65	80	CST11	DCAF4	inter-chromosomal
38437	20	44180662	[44180663,44180804]	15	43652832	[43652718,43652832]	1	112	WFDC8	ZSCAN29	inter-chromosomal
14308	17	58725443	[58725253,58725447]	10	27037674	[27037437,27037675]	42	90	PPM1D	ABI1	inter-chromosomal
29452	12	96915967	[96915866,96915967]	2	220413874	[220413874,220414076]	45	88	C12orf55	TMEM198	inter-chromosomal
43985	16	57684263	[57684165,57684265]	X	39914772	[39914621,39914773]	47	85	GPR56	BCOR	inter-chromosomal
31187	5	73181929	[73181711,73181933]	12	122690865	[122690863,122691187]	26	96	RP11-428C6.1	B3GNT4	inter-chromosomal
1262	1	13365177	[13364944,13365178]	18	10539985	[10539981,10540051]	31	93	PRAMEF5	NAPG	inter-chromosomal
22547	17	41001307	[41001103,41001309]	11	67829501	[67829420,67829505]	44	86	AOC2	CHKA	inter-chromosomal
6968	1	110233184	[110232931,110233188]	X	15864134	[15864026,15864136]	52	82	GSTM1	AP1S2	inter-chromosomal
883	1	12888357	[12888356,12888544]	18	10539985	[10539982,10540051]	2	102	PRAMEF11	NAPG	inter-chromosomal
32338	17	7106743	[7106741,7106912]	13	31897888	[31897886,31898032]	51	74	DLG4	B3GALTL	inter-chromosomal
44718	16	84270336	[84270334,84270553]	19	55435244	[55435040,55435246]	122	33	KCNG4	NLRP7	inter-chromosomal
3847	Y	24028419	[24028419,24028529]	1	44401765	[44401763,44402052]	29	82	RBMY1D	ARTN	inter-chromosomal
74249	8	53573363	[53573363,53573715]	X	129318254	[129318254,129318379]	1	95	RB1CC1	RAB33A	inter-chromosomal
59545	7	99672758	[99672756,99672884]	2	241402764	[241402763,241402929]	45	72	ZNF3	GPC1	inter-chromosomal
17582	17	26207300	[26207300,26207392]	10	82273775	[82273775,82273819]	41	74	C17orf108;RP1-66C13.4;RP11-138P22.1	TSPAN14	inter-chromosomal
21014	3	178543546	[178543376,178543548]	11	36422547	[36422545,36422800]	44	71	KCNMB2	PRR5L	inter-chromosomal
10636	11	47397184	[47397184,47397283]	1	200523734	[200523596,200523735]	33	75	SPI1	KIF14	inter-chromosomal
1690	1	19235164	[19234910,19235165]	14	71556059	[71555909,71556060]	40	67	IFFO2;RP13-279N23.2	PCNX	inter-chromosomal
19850	11	5247807	[5247807,5248029]	3	170803018	[170802907,170803019]	37	68	HBB	TNIK	inter-chromosomal
53523	9	100963761	[100963761,100963946]	19	51650478	[51650476,51650574]	32	70	TBC1D2	SIGLEC7	inter-chromosomal
3623	7	63506002	[63505823,63506005]	1	40955201	[40955200,40955296]	42	64	RP11-3N2.13;ZNF727	ZNF642	inter-chromosomal
43531	16	84623711	[84623709,84623868]	16	30724529	[30724526,30724698]	49	60	COTL1	SRCAP	intra-chromosomal
26307	12	85279690	[85279688,85279847]	12	27944641	[27944641,27944858]	38	65	SLC6A15	KLHDC5	intra-chromosomal
21377	11	47460283	[47460283,47460473]	8	37704859	[37704819,37704861]	40	63	RAPSN	BRF2	inter-chromosomal
9485	5	161116175	[161115955,161116175]	1	169836114	[169836037,169836116]	39	62	GABRA6	SCYL3	inter-chromosomal
8512	1	154293736	[154293596,154293736]	2	165578821	[165578598,165578822]	24	69	AQP10	COBLL1	inter-chromosomal
3846	Y	23709017	[23708907,23709017]	1	44401765	[44401763,44402050]	36	60	RBMY1A1	ARTN	inter-chromosomal
68755	5	64077860	[64077748,64077861]	8	10470856	[10470645,10470856]	35	60	CWC27	RP1L1	inter-chromosomal
65289	3	170218898	[170218898,170219109]	X	106459901	[106459900,106459973]	32	61	SLC7A14	CXorf41	inter-chromosomal
8583	1	155100545	[155100327,155100546]	20	42835638	[42835521,42835638]	30	62	EFNA1	C20orf111	inter-chromosomal
9445	9	27562379	[27562377,27562474]	1	168550290	[168550290,168550512]	38	57	C9orf72	XCL1	inter-chromosomal
50888	19	10398082	[10397856,10398083]	8	145500292	[145500212,145500293]	83	34	ICAM4	BOP1	inter-chromosomal
43044	8	59343228	[59343078,59343228]	16	25264358	[25264267,25264360]	35	56	UBXN2B	ZKSCAN2	inter-chromosomal
29428	5	54945035	[54945035,54945128]	12	95879585	[95879586,95879730]	1	71	SLC38A9	METAP2	inter-chromosomal
1303	1	13424295	[13424078,13424296]	18	10539985	[10539982,10540051]	8	67	PRAMEF9	NAPG	inter-chromosomal
49465	3	46875372	[46875371,46875579]	18	34322700	[34322700,34322819]	25	56	PRSS42	FHOD3	inter-chromosomal
61700	22	23955476	[23955474,23955518]	7	100033693	[100033471,100033691]	52	41	C22orf43	PPP1R35	inter-chromosomal
76812	X	51931404	[51931397,51931404]	X	51811265	[51811059,51811265]	1	67	MAGED4	MAGED4B	readthrough-adjacent
10830	19	14578453	[14578377,14578456]	1	203148713	[203148487,203148716]	30	52	PKN1	CHI3L1	inter-chromosomal
70770	X	37663383	[37663160,37663385]	6	31869102	[31868887,31869102]	81	27	CYBB	C2;ZBTB12	inter-chromosomal
18359	16	20331584	[20331581,20331795]	10	102790141	[102789914,102790143]	29	52	GP2	PDZD7	inter-chromosomal
7055	1	112524243	[112524243,112524464]	6	17662010	[17661884,17662011]	32	49	KCND3	NUP153	inter-chromosomal
53069	6	146956673	[146956529,146956674]	19	44512942	[44512940,44513068]	26	48	ADGB	ZNF230	inter-chromosomal
51227	19	14199692	[14199691,14199935]	2	86315792	[86315689,86315792]	32	45	SAMD1	POLR1A	inter-chromosomal
23017	19	11038475	[11038471,11038635]	11	77728316	[77728083,77728317]	24	49	YIPF2	KCTD14;NDUFC2-KCTD14	inter-chromosomal
53191	19	46288852	[46288852,46288971]	5	132018178	[132018177,132018279]	11	53	DMWD	IL4	inter-chromosomal
34371	20	23805960	[23805847,23805962]	14	22891582	[22891362,22891582]	27	41	CST2	TRDV2	inter-chromosomal
74950	9	34648453	[34648331,34648453]	X	49346256	[49346254,49346376]	32	38	GALT;RP11-195F19.29	GAGE12H	inter-chromosomal
50302	19	1754853	[1754633,1754853]	2	131840230	[131840150,131840232]	26	41	ONECUT3	FAM168B	inter-chromosomal
34675	6	41039335	[41039334,41039414]	14	31776085	[31775938,31776085]	22	43	C6orf130	HEATR5A	inter-chromosomal
50509	19	3771525	[3771525,3771746]	7	31890355	[31890255,31890361]	19	44	RAX2	PDE1C	inter-chromosomal
2600	1	28598977	[28598795,28598978]	2	85806132	[85806129,85806290]	15	45	SESN2	VAMP8	inter-chromosomal
48576	9	138774662	[138774662,138774856]	18	163308	[163307,163431]	16	44	CAMSAP1	USP14	inter-chromosomal
3854	Y	24561831	[24561730,24561831]	1	44401765	[44401763,44402046]	36	34	RBMY1J	ARTN	inter-chromosomal
69605	5	128441087	[128440878,128441087]	8	145689995	[145689759,145689995]	15	45	ISOC1	CYHR1	inter-chromosomal
7729	1	145439665	[145439424,145439671]	7	66479354	[66479353,66479548]	12	46	TXNIP	TYW1	inter-chromosomal
55599	2	68365874	[68365873,68365989]	7	99002576	[99002485,99002577]	35	34	PPP3R1;WDR92	PDAP1	inter-chromosomal
43870	6	31636431	[31636316,31636432]	16	55532201	[55532200,55532360]	71	16	CSNK2B;XXbac-BPG32J3.22	MMP2	inter-chromosomal
52843	3	46784403	[46784403,46784572]	19	39734370	[39734291,39734370]	1	50	PRSS45	IL28B	inter-chromosomal
50631	5	139928661	[139928491,139928661]	19	5789730	[5789493,5789729]	24	38	ANKHD1;ANKHD1-EIF4EBP3;EIF4EBP3	DUS3L	inter-chromosomal
15077	10	43971650	[43971555,43971650]	11	94039679	[94039677,94039888]	16	41	ZNF487P	FOLR4	inter-chromosomal
40945	17	60471005	[60470934,60471006]	16	838931	[838930,839125]	13	41	EFCAB3	CHTF18	inter-chromosomal
40521	15	90216441	[90216440,90216645]	3	51968572	[51968488,51968572]	11	42	PLIN1	RRP9	inter-chromosomal
43343	16	28970312	[28970310,28970421]	22	30163596	[30163379,30163596]	12	41	NFATC2IP	UQCR10	inter-chromosomal
49968	18	61308108	[61308107,61308225]	7	128496572	[128496570,128496890]	28	33	SERPINB4	FLNC	inter-chromosomal
5041	6	16145548	[16145320,16145548]	1	68896863	[68896748,68896863]	17	38	MYLIP	RPE65	inter-chromosomal
3360	1	38036026	[38036025,38036090]	17	33460521	[33460210,33460521]	41	26	GNL2	NLE1	inter-chromosomal
3844	Y	23685476	[23685366,23685476]	1	44401765	[44401763,44402042]	10	39	RBMY1B	ARTN	inter-chromosomal
50627	3	167414797	[167414796,167414914]	19	5784450	[5784388,5784452]	24	32	PDCD10	PRR22	inter-chromosomal
22693	11	71903385	[71903210,71903385]	19	54545623	[54545481,54545626]	60	13	FOLR1	VSTM1	inter-chromosomal
22148	16	1364097	[1363996,1364097]	11	62455985	[62455795,62455986]	29	29	UBE2I	LRRN4CL	inter-chromosomal
3851	Y	24316886	[24316886,24316989]	1	44401765	[44401763,44402051]	24	25	RBMY1F	ARTN	inter-chromosomal
7339	6	42176596	[42176596,42176685]	1	117695991	[117695783,117695993]	19	26	MRPS10	VTCN1	inter-chromosomal
73460	7	117828459	[117828332,117828460]	7	102210371	[102210282,102210371]	23	24	NAA38	POLR2J3	intra-chromosomal
39848	15	74709932	[74709931,74710016]	6	129601206	[129601204,129601292]	59	6	SEMA7A	LAMA2	inter-chromosomal
2474	1	27755267	[27755267,27755443]	3	131415460	[131415386,131415460]	20	25	WASF2	CPNE4	inter-chromosomal
54598	2	131279435	[131279386,131279436]	2	17836464	[17836464,17836687]	24	23	CFC1B	VSNL1	intra-chromosomal
65648	3	193165995	[193165995,193166119]	5	134086444	[134086444,134086673]	17	23	ATP13A4	CAMLG	inter-chromosomal
69885	6	53518899	[53518898,53519118]	5	147719230	[147719224,147719411]	13	24	KLHL31	SPINK9	inter-chromosomal
7213	3	170109048	[170108856,170109051]	1	115420715	[115420713,115420823]	14	23	SKIL	SYCP1	inter-chromosomal
15018	6	123101608	[123101436,123101609]	10	43127472	[43127377,43127474]	21	19	FABP7	ZNF33B	inter-chromosomal
25656	3	171965566	[171965363,171965567]	12	12939843	[12939841,12940045]	13	23	FNDC3B	APOLD1	inter-chromosomal
54063	9	37733464	[37733464,37733596]	19	56718664	[56718428,56718664]	1	30	FRMPD1	ZSCAN5C	inter-chromosomal
70953	8	125339595	[125339594,125339662]	6	42019095	[42019095,42019251]	21	19	TMEM65	TAF8	inter-chromosomal
45412	17	7835049	[7835049,7835147]	17	70118860	[70118858,70119047]	7	25	TRAPPC1	SOX9	intra-chromosomal
18032	3	179085891	[179085824,179085893]	10	93668804	[93668583,93668806]	9	23	MFN1	FGFBP3	inter-chromosomal
10635	11	47397184	[47397185,47397267]	1	200522937	[200522792,200522937]	1	27	SPI1	KIF14	inter-chromosomal
54599	2	131356483	[131356482,131356532]	2	17836464	[17836464,17836688]	5	25	CFC1	VSNL1	intra-chromosomal
66898	4	91234198	[91234014,91234198]	7	50121495	[50121370,50121496]	13	20	FAM190A	ZPBP	inter-chromosomal
1956	2	88870392	[88870391,88870559]	1	21934843	[21934706,21934846]	14	19	EIF2AK3	RAP1GAP	inter-chromosomal
10666	1	200617567	[200617566,200617695]	14	75537258	[75537256,75537466]	2	25	DDX59	ZC2HC1C	inter-chromosomal
31986	13	27254338	[27254172,27254339]	19	36237320	[36237319,36237526]	8	21	WASF3	PSENEN	inter-chromosomal
10069	17	36517658	[36517594,36517663]	1	183617946	[183617734,183617948]	23	13	SOCS7	APOBEC4	inter-chromosomal
17557	10	82185762	[82185622,82185765]	22	20695279	[20695277,20695337]	17	16	FAM213A	AC007731.1	inter-chromosomal
65769	X	147733520	[147733520,147733640]	3	197678182	[197678030,197678182]	9	19	AFF2	RPL35A	inter-chromosomal
19960	9	139341679	[139341679,139341816]	11	6632534	[6632420,6632536]	12	17	SEC16A	TAF10	inter-chromosomal
9441	9	27562379	[27562379,27562474]	1	168510358	[168510204,168510358]	2	22	C9orf72	XCL2	inter-chromosomal
313	1	3672131	[3672021,3672131]	12	105150727	[105150726,105150957]	12	17	CCDC27	CHST11	inter-chromosomal
34513	5	44811256	[44811111,44811258]	14	24784843	[24784841,24785071]	9	18	MRPS30	LTB4R	inter-chromosomal
66751	4	83978561	[83978411,83978561]	6	49936580	[49936395,49936582]	7	19	COPS4	DEFB113	inter-chromosomal
21525	15	38229171	[38229048,38229172]	11	57114590	[57114590,57114661]	8	18	TMCO5A	P2RX3	inter-chromosomal
62407	7	5756347	[5756346,5756397]	22	50926315	[50926313,50926477]	21	11	RNF216	MIOX	inter-chromosomal
14198	10	23408380	[23408233,23408382]	X	15342993	[15342787,15342995]	7	18	MSRB2	PIGA	inter-chromosomal
48362	7	98792693	[98792689,98792870]	17	76166898	[76166897,76167110]	11	16	KPNA7	SYNGR2	inter-chromosomal
47372	4	152201110	[152200948,152201112]	17	45734226	[45734226,45734426]	6	18	PRSS48	KPNB1	inter-chromosomal
26946	9	130430466	[130430359,130430466]	12	50295108	[50294913,50295108]	17	12	STXBP1	FAIM2	inter-chromosomal
8326	11	129312814	[129312588,129312814]	1	152770249	[152770248,152770454]	12	14	BARX2	LCE1D	inter-chromosomal
40284	7	84694740	[84694740,84694868]	15	84233886	[84233885,84233958]	6	17	SEMA3D	SH3GL3	inter-chromosomal
60546	20	44184334	[44184334,44184507]	X	136651061	[136651060,136651224]	5	17	WFDC8	ZIC3	inter-chromosomal
55637	22	37471175	[37471173,37471320]	2	69177395	[69177258,69177395]	7	16	TMPRSS6	GKN2	inter-chromosomal
1962	1	22033237	[22033236,22033361]	16	88876556	[88876478,88876558]	18	10	USP48	APRT	inter-chromosomal
19978	11	7023940	[7023940,7024086]	3	53215223	[53215221,53215283]	10	14	ZNF214	PRKCD	inter-chromosomal
24341	11	118892596	[118892470,118892596]	16	1128842	[1128839,1129037]	7	15	TRAPPC4	SSTR5	inter-chromosomal
20942	11	33573787	[33573654,33573787]	19	6454103	[6453992,6454103]	6	15	C11orf41	SLC25A23	inter-chromosomal
27616	12	53848653	[53848510,53848655]	16	19194850	[19194848,19194978]	10	13	PCBP2;RP11-793H13.8	SYT17	inter-chromosomal
5933	15	23812131	[23811955,23812131]	1	92604907	[92604904,92604987]	9	13	MKRN3	BTBD8	inter-chromosomal
9702	8	30036924	[30036921,30036966]	1	176927481	[176927481,176927618]	11	12	DCTN6	ASTN1	inter-chromosomal
46763	17	34397918	[34397807,34397920]	7	92848764	[92848566,92848764]	8	13	CCL18	HEPACAM2	inter-chromosomal
19178	10	124917396	[124917245,124917399]	19	50360232	[50360230,50360387]	7	12	BUB3	PTOV1	inter-chromosomal
8305	2	39070147	[39070145,39070343]	1	152195754	[152195592,152195756]	9	11	DHX57	HRNR	inter-chromosomal
35479	2	113670671	[113670561,113670671]	14	55844622	[55844596,55844624]	5	13	IL37	ATG14	inter-chromosomal
19220	10	126186697	[126186605,126186698]	11	57297711	[57297592,57297711]	5	13	LHPP	TIMM10	inter-chromosomal
2542	1	28233692	[28233690,28233793]	7	44571450	[44571354,44571450]	8	11	RPA2	NPC1L1	inter-chromosomal
24878	17	9846438	[9846438,9846553]	11	134254082	[134253901,134254084]	6	12	GAS7	B3GAT1	inter-chromosomal
70777	6	31919250	[31919118,31919250]	9	108337226	[108337224,108337408]	21	4	CFB;XXbac-BPG116M5.17	FKTN	inter-chromosomal
70534	7	25267921	[25267920,25268101]	6	17605137	[17605135,17605260]	9	10	NPVF	FAM8A1	inter-chromosomal
52542	9	33135187	[33135186,33135390]	19	35760480	[35760480,35760602]	7	11	B4GALT1	USF2	inter-chromosomal
4597	1	54722800	[54722799,54722859]	4	123814380	[123814187,123814382]	14	7	SSBP3	FGF2;NUDT6	inter-chromosomal
23429	3	57325940	[57325940,57326132]	11	95551991	[95551989,95552068]	4	12	ASB14	CEP57	inter-chromosomal
43148	2	143743590	[143743547,143743593]	16	28360562	[28360463,28360562]	19	4	KYNU	RP11-57A19.3	inter-chromosomal
14492	4	30726218	[30726020,30726219]	10	31134502	[31134292,31134505]	3	12	PCDH7	ZNF438	inter-chromosomal
74939	9	34648453	[34648331,34648453]	X	49298484	[49298482,49298604]	1	13	GALT;RP11-195F19.29	GAGE12C	inter-chromosomal
3685	1	41828016	[41827816,41828016]	19	55915846	[55915656,55915848]	9	9	FOXO6	UBE2S	inter-chromosomal
45169	17	7611845	[7611753,7611846]	17	3848100	[3847998,3848105]	7	10	EFNB3	ATP2A3	intra-chromosomal
44191	4	156849488	[156849487,156849580]	16	67572575	[67572574,67572727]	18	4	CTSO	CTD-2012K14.2;FAM65A	inter-chromosomal
49217	8	41557949	[41557948,41557974]	18	29104411	[29104410,29104548]	10	8	ANK1	DSG2	inter-chromosomal
13131	17	34538623	[34538465,34538621]	1	244217090	[244217090,244217303]	9	8	CCL4L1	ZNF238	inter-chromosomal
50886	19	10398082	[10397915,10398083]	8	145331180	[145331100,145331180]	6	9	ICAM4	AC145291.1	inter-chromosomal
44201	16	67968700	[67968702,67968851]	7	156956504	[156956502,156956557]	4	10	CTC-479C5.12;PSMB10	UBE3C	inter-chromosomal
1849	16	77246744	[77246743,77246901]	1	20637233	[20637069,20637233]	2	11	SYCE1L	VWA5B1	inter-chromosomal
34068	20	18724915	[18724744,18724916]	13	111315870	[111315798,111315870]	8	8	DTD1	CARS2	inter-chromosomal
32430	13	36828182	[36828181,36828280]	7	1607486	[1607262,1607488]	8	8	CCDC169;CCDC169-SOHLH2;SOHLH2	PSMG3	inter-chromosomal
52617	21	43838718	[43838510,43838718]	19	36858873	[36858786,36858876]	1	11	UBASH3A	ZFP14	inter-chromosomal
40516	19	46663672	[46663669,46663725]	15	90163073	[90162939,90163073]	5	9	IGFL2	C15orf42	inter-chromosomal
17549	10	82185762	[82185622,82185767]	22	18682508	[18682478,18682510]	6	8	FAM213A	AC008079.9	inter-chromosomal
40255	4	76434030	[76434029,76434145]	15	83449026	[83448997,83449026]	5	8	RCHY1	FSD2	inter-chromosomal
50672	19	6433498	[6433497,6433690]	7	108119827	[108119636,108119827]	7	7	SLC25A41	PNPLA8	inter-chromosomal
61966	X	153171870	[153171661,153171873]	22	37414794	[37414602,37414796]	3	9	AVPR2	TST	inter-chromosomal
13746	10	12226888	[12226888,12226955]	17	27935869	[27935867,27936012]	3	9	NUDT5	ANKRD13B	inter-chromosomal
72258	X	106804083	[106803957,106804086]	7	20825414	[20825211,20825416]	5	8	FRMPD3	SP8	inter-chromosomal
70955	8	125384095	[125384095,125384203]	6	42019095	[42019095,42019186]	1	10	TMEM65	TAF8	inter-chromosomal
63014	5	68531280	[68531221,68531282]	3	39373809	[39373809,39373985]	9	5	CDK7	CCR8	inter-chromosomal
57612	2	160116321	[160116319,160116354]	20	47712886	[47712888,47713095]	1	9	WDSUB1	CSE1L	inter-chromosomal
24379	19	58551818	[58551815,58551865]	11	119177515	[119177512,119177531]	22	0	ZSCAN1	CBL	inter-chromosomal
13506	10	4878001	[4877957,4878001]	20	37643523	[37643521,37643577]	12	3	AKR1E2	DHX35	inter-chromosomal
53445	19	50375069	[50375068,50375146]	22	24095337	[24095143,24095338]	2	8	AKT1S1	VPREB3	inter-chromosomal
39723	15	71197094	[71196891,71197094]	X	110389745	[110389745,110389793]	4	7	LRRC49	PAK3	inter-chromosomal
3473	11	112064408	[112064246,112064408]	1	40125158	[40124802,40125155]	2	8	AP002884.2;BCO2	NT5C1A	inter-chromosomal
6412	19	30193884	[30193747,30193886]	1	100534142	[100534029,100534143]	5	6	C19orf12	HIAT1	inter-chromosomal
57019	2	122287823	[122287822,122287901]	9	140173105	[140173102,140173317]	7	5	CLASP1	TOR4A	inter-chromosomal
19412	3	113514786	[113514723,113514787]	10	134910474	[134910470,134910605]	6	5	ATP6V1A	GPR123	inter-chromosomal
18337	12	54349323	[54349097,54349323]	10	102114184	[102114183,102114383]	2	7	HOXC12	SCD	inter-chromosomal
51383	19	16757931	[16757931,16757976]	19	16689220	[16689180,16689221]	16	0	C19orf42	CALR3;MED26	readthrough-adjacent
23652	11	105481812	[105481635,105481813]	19	16301698	[16301696,16301873]	4	6	GRIA4	FAM32A	inter-chromosomal
901	1	12920126	[12919968,12920128]	11	838133	[838130,838291]	2	7	PRAMEF2	CD151	inter-chromosomal
47178	17	42462532	[42462530,42462703]	6	38690552	[38690549,38690744]	6	5	ITGA2B	DNAH8	inter-chromosomal
17559	10	82185762	[82185641,82185760]	22	21524235	[21524233,21524272]	1	7	FAM213A	KB-1183D5.11	inter-chromosomal
28199	12	58130862	[58130862,58131073]	4	141870526	[141870463,141870526]	4	5	AGAP2	RNF150	inter-chromosomal
18027	9	27011966	[27011904,27011966]	10	93614786	[93614786,93614883]	2	6	IFT74	TNKS2	inter-chromosomal
46613	5	161281276	[161281164,161281274]	17	30510190	[30510188,30510291]	1	6	GABRA1	RHOT1	inter-chromosomal
13796	17	36997436	[36997436,36997617]	10	13212922	[13212920,13213064]	5	4	C17orf98	MCM10	inter-chromosomal
11872	1	228295678	[228295677,228295785]	13	34409285	[34409284,34409354]	3	5	MRPL55	RFC3	inter-chromosomal
43358	2	143743590	[143743517,143743590]	16	29057331	[29057331,29057430]	1	6	KYNU	CTB-134H23.2	inter-chromosomal
73691	7	129691061	[129691061,129691102]	X	15371290	[15371245,15371290]	13	0	ZC3HC1	FIGF	inter-chromosomal
10955	1	204378620	[204378620,204378793]	14	51102109	[51101961,51102109]	3	5	PPP1R15B	SAV1	inter-chromosomal
42927	2	143743590	[143743517,143743590]	16	22538887	[22538888,22538966]	1	6	KYNU	RP11-368J21.2	inter-chromosomal
